,tweet_text,sentiment
137123,grazie pipita forza fine settimana milano,1
137060,un bacione grande,1
25131,rimani prego l ultima parola spetta te i u,1
137052,sei grande ninja leone sempre ,1
25135,la juve fatto suo ora porti olimpiadi periodo doro ,1
136973,buona fortuna campioni partite mondiale domani tifo voi buena suerte god luck,1
25205,tante lacrime unico capitano paulino stato fortunato averlo aver capito grandi giocatori devono essere grandi uomini ,1
98708,buon anniversario campione,1
25208,bella comfort zone ,1
136966,si guardo proprio boots certo ,1
25213,grande juve bella vittoria finoallafine forzajuve ,1
136962,io milano preferisco ricordarti cosi spero giorno qualcuno dica verita ciao mancherai tanto nainggolan,1
25215,complimenti ivan l altro ivan perisic fatto mondiale fantastico tutta squadra giocato davvero bene grazie ,1
25216,chi chiude l anno bene apre nuovo benissimo ,1
98713,nonostante pessimismo giustificato metterei lente ingrandimento ultime prestazioni giocando davvero bene piace tantissimo,1
59051,bravo lo spray peperoncino gran ca ta divertitevi altri modi ,1
25219,bellissima stagione speriamo ripeterci prossima bocca lupo mondiali forza juve ,1
98716,si saluto ,1
136951,complimenti l italiano joao rimani milano giocarti posto,1
136949,grazie aver scelto juventus fatti felici tifosi esempio tanti grandi piccini auguro meglio meriti,1
98721, 2018 migliore,1
25228,benvenuto nainggolan roma fatto benissimo dimostrato essere forti centrocampisti mondo ora devi farci vedere cosa sai fare fiducia te ritrovato spalletti significa molto welcomeradja radjala,1
25229,piantino prima mattina grazie difensore amoreeee,1
136942,kevin svejate quest anno altrimenti l anno prossimo tocca te ,1
98724,bravo bello mamma,1
25234,mi fa molto piacere te pepe bocca lupo prossima avventura auguro arrivare secondo campionato dietro napoli l anno prossimo ,1
136935,bravo orgoglioso sei merde,1
25237,non vedo lora vedere sguardi sentire parole vedere gesti voglio solo stare sempre finoallafine insieme joaocancelo,1
98731,auguri pipa vogliamo sempre sempre bene ,1
136930,mortacci forte ,1
136929,buon giorno follower allunga lista convinti pensano aver detto no juve dopo convinto questo elementi cosi vengono presi modello x deve essere juventino ,1
98733,mi limito dire solo quando sento bisogno caso cara leggo cessioni imminenti bene anzi male ora capisco vari coric marcano cristante kluivert solite radja alisson basta ,1
136976,ciao ninja bene colori nerazzurri ,1
98563,godrei marione maurito va finale,1
98704,sei sempre cuori come claudio,1
136989,grazie paolo sempre cortese ben informato naturalmente viva l italia viva patria,1
98646,fino oggi espresso miglior gioco offensivo mondiali meritava te molto complimenti,1
98648, bravo trilly mertens meriti sorrisi certo panama avversario ostico super gol fatto sbloccato risultato rende orgogliosi te resta napoli belgiopanama mondiali2018 forzanapolisempre,1
25140,questa spettacolare,1
25143,ma diverte proprio provocare farsi insultare scrive cose insensate neanche ultra farebbe guardi pagato rai mica tele napoli ,1
98653,grande campo fuori campo ,1
59099,23 24 esimo bianconero vincere coppa mondo credo ogni altro club mondo potete confermare favore grazie thank you,1
25153,grande matador voglio anch io guardie pistola lt 3,1
59096,e bimbo calmi ascolta fil pensi lainer salisburgo cedendo alisson naturalmente ,1
25158,il buon dato vendita macchinette caffe ,1
98668,pallone d oro modric assolutamente meritato complimenti ,1
137023,sei grande amore mio ,1
137022,tanta juventinita francia complimenti didier dechamps francevscroatia franceworldcup,1
137021,per me resti eroe ti prego resta dimostra gladiatore forte tutti ninja resta vincere noi il popolo giallorosso ama ,1
25163,con terza gamba salvato linea porta internapoli,1
25164,bravo bravo ,1
59086,fanno bene festeggiare hanno giocato bene atene merde,1
137014,sei grande uomo grande calciatore orgoglioso te ,1
137012,vi dico solo sparato maledetta incredibile su,1
59083,quella pennellata ,1
25173,bei capelli dannyphantom,1
59081,bello vivere cosi dev essere proprio triste gente esulta pure compiace mafia complimenti pero forti eh andate cagare ,1
137003,presidente fatto grande napoli ora facci volare riportaci insieme top faville editorna,1
59077,caro paura nessuno e camminerai solo top lt 3,1
98682,di buono preso solo altri possono tranquillamente buttare cesso sn giocatori mezza classifica,1
98683,lukamodric realmadrid storia d amore sembra voler durare eterno voglio finire qui carriera afferma croato premiato calciatoredellanno gia vincitore goal50 fifathebest pallonedoro2018 27dicembre,1
136998,non dimentichero mai semplicemente grazie,1
136993,mi alzo piedi mega applauso cuore chiedo restare te medhi standing ovation ,1
98694,concordo fuori cio dentro ,1
98735,sono orgoglioso essere africano hiper orgoglioso essere nero senegalese orgogliosi colori pelle koulibaly,1
98562,con lacquisto ronaldo dimostra essere grandissima azienda gestita maniera esemplare solo campo fuori complimenti presidente cristianoronaldoallajuve cr7allajuve,1
137193,sempre ,1
137383,spero possa indossare sempre maglia magica sotto nuova squadra daje ,1
24853,tu dovresti baciare testicoli mercenario ,1
24856,infatti scritto nn innamorato poi preferisco pensare calciatori riconoscenti e mercenari forza roma,1
98421,un capolavoro di,1
137374,auguri bellissima coppia,1
137373,auguri cuore regalato vittorie emozioni grazie pipita ,1
24860,ci stato stato molto tranquillo buongiorno popolo nerazzurro interpsv barcaspurs amala,1
137368,grazie benedirci ogni giorno immensa classe fenomeno vorro bene sempre politanismo,1
24866,noi top top possiamo puntare verso grandi traguardi vogliamo,1
98429,checco amo,1
98433,cara pazienza ce qualcuno capisce calcio preparazione grazie cuore splendido calciomercato finora fatto sempre forzainter capitano nn tocca amala ,1
24873,complimenti il futuro nazionale suo come simulatore batte neanche chiesa ,1
98415,ti auguro vincere l europa league stephan vecchio cuore bianconero,1
137356,nskfjdjjzjsjsjajajate amo,1
98436,sempre amato tanto per tradimento fatto male pero grandi amori fine finiscono mai ,1
137351,grazie teresa dotta auguri ,1
59285,grande campione caffe quando te posso offrire passi davanti smart forza lazio te posso dire numero uno,1
137342,quando argentino qualunque riusci segnare 36 reti anno totalita tifosi miglior bomber mai napoli semprcapito sostenuto superiore tutto bastava guardare numeri squadra quanti insulti son preso,1
59277,ciao edi scrivo nome gruppo caccamo fans club ti amiamo ti prego torna napoli sara bellissimo dimostrare monti niente sa niente capisce editorna,1
24890,lo sapevo arrivavi talento c e tieni duro giusta linea bravo keita gia apprezzavo lazio meglio noi ,1
137335,sei grande uomo juan cuore enorme tutto rispetto mondo ,1
137333,graaande mascheee ,1
59271,deve essere proprio bella persona buongiorno lara,1
59270,grande cuadrado cresciuto modo esponenziale tatticamente aggiungo cuore bianconero non poco auguroni,1
24897,tweet serio calcio 75 portiere possono rifiutare voluto guadagnare di ed lecito pero passione va farsi benedire occhio ragazzi senza passione gioco finisce finiscono pure soldi ciao ali,1
98457,grande nuovo grande partita continua cosi ,1
137354,ciao ciao grazie tutto mai esultato gol esultato wembley 4 gennaio coyi,1
98414,per volta concordo te ,1
137387,congratulazioni ,1
98405,questo regalo grazie vita ,1
24775,io altro mestiere ,1
137462,the champiooooooooooooooons taratatataaaa grazie ragazzi championsleague interishere amala ,1
98352,per me arrivare ritardo 1 ora allenamento quando giorno prima fatto cagare quando infortunato settembre e cosa gia grave giusta punire sensazione marotta e finita pacchia cosa piace,1
59364,e c e daje tuttaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa finoallafine,1
137455,se cio rende meno amara l inutilita 91 punti fa piacere ,1
137448,noi orgogliosi averti squadra noi ,1
59347,sei ridicolo clan complimenti championzzzzzzzzzz beeeeee beeeeeer beeerer,1
59346,esattamente inoltre juve sempre guardato presente futuro pur esaltando passato quindi largo presente futuro gigi scelto psg ieri cr7 juve oggi meraviglioso oggi ,1
137439,complimenti blaise ,1
137434,grande fede quando contributo squadra vincente juventina panchina sempre pronto vali ,1
59340,mister porti proprio fortuna telefonata addirittura gol qualificazione well done mi raccomando finale anche ,1
98375,oggi convinto forza continuate cosi ,1
98376,buon anno campione amiamo altri paura te troppo forte invidiano entrambe forzanapolisempre,1
137429,ciao mauro buon anno te famiglia grande capitano,1
137426,chi onorato maglia verra mai dimenticato grazie sempre comunque noi ,1
98381,10 100 1000 storie instagram cosi fatto bene grande finoallafine my7h,1
98383,e resti fare parigi quando qui cio puo rendere nuovamente felice oltre affetti oltre storia ancora piazzetta cavani aspetta ,1
24815,edi molto forte benzema penso valga pena sognare benzema quando potrebbe sognare investire cavani puo permettersi giocare massimi livelli altri anni benzema credo solo fantasia va bene cosi saluto anna ,1
98391,auguroni buon anno te famiglia da tutta famiglia noi vogliamo mondo bene ,1
59323,complimenti asa bellissima famiglia auguri ,1
98396,il mondo piedi magnifico giocatore straordinario ragazzo francese felicitations worldcupfinal,1
98398,finitela storia top centrocampo gia preso,1
98399,che dire sempre parte tifoso romanista vai squadre odiate tifo certo colpa tua grazie davvero fin conti tifosi roma mai fregato cazzo vita privata fantastico ,1
137403,l letta pasquale messo like sei stato molto bravo esplicito,1
59320,noi orgogliosi te,1
24838,bravo oviedo oscar dando the face for costa rica ,1
137397,felice2019 pieno gioia felicita ,1
59267,io nun so romantico furia de senti frase so mparata memoria in amore vince pure resta caro manu volere potere,1
59265,io merito momenti coppietta sposata ,1
24905,continua cosi ero dubbioso comportamenti prestazioni dimostrato ancora volta essere degno capitano dellinter ieri 6 stato anima ci vorrebbero 7 icardi meriti egoisticamente spero rimarrai lungo possibile,1
137320,tanti auguri pipita torna casa aspettando ,1
59213,ti chiedo perdono insulti tirato anni culo reputo forti sempre sicura cambiare idea amo gia aiut,1
59211,applausi te commenti bene noi,1
137236,addirittura foto copertina limmagine ti amo voglio anchio conversazioni ribaltano completamente sensazioni verso qualcosa qualcuno ,1
24980,buon natale flash ,1
24981,dambrosio piu solidi nonostante carenze sicuramente meglio croato ganese ritorna discorso cardine servono campioni esperienza veri ,1
98527,quanto amo mi7h finoallafine,1
24985,grande ciro so conservando gol semifinale finale credeteci forza belgio forza napoli forza dries ,1
24987,grazie tutto grande stephan ,1
98530,la camorra calcio voi ,1
98531,bravi ragazzi appassionato nn croato ama sport potete essere fieri,1
98532,secondo me buon calciatore,1
137220,sei grande juan ,1
98534,peccato andata grande mondiale soprattutto mm17 solito grande lottatore aspettiamo nuovo ,1
59203,quella bella ricordo,1
24997,ho esultato goal quando segni napoli complimenti capolavoro forzanapoli supermertens,1
137211,mi ripromesso affezionarmi giocatore caso puo esserlo dimostrato essere campione vero riprendirafinha ci pure cara ,1
24998,siete stupendi adoro ,1
59198,se dovesse andare giocare concorrente me bandiera restera comunque gran mito mito eccellenza ,1
137206,grazie rinnovo miglior regalo natale,1
137205,grande giorgio sempre affamati vittoria frenata ogni tanto puo stare basta concentrati europa finoallafine,1
59195,grande steph grazie sempre noi bocca lupo ,1
98546,in bocca lupo ciro fateci divertire franciabelgio worldcup copa2018 rusia2018 russia2018 mondialimediaset mondiali2018 mondiale fra bel frabel mertens,1
137200,hahahahahahahahhahahahahahahahahahahahhahahahahahahahaahhaahhahahahshahaah pelo amor de deus zinho,1
59194,grazie finoallafineforzajuventus,1
137198,grazie marzio samp pochi aggiorna sempre maniera costante ,1
25008,ti auguro continuare meglio gloriosa carriera milan grande uomo sempre partenopeo ,1
98549,detto milik gran bel attaccante,1
24973,te amo kylian ,1
98552,noi pronti nuova stagione finoallafine,1
59215,benvenuto campione arrivato qui darci champions niente meno accettabile finoallafine,1
24965,e grande uomo dando causa rossonere prestazioni dichiarazioni leader forzamilan,1
59260,ssei uomo prima tutto poi giocatore fenomenale vergogno comportamento alcuni tifosi chiedo scusa loro ,1
59257,anche me vede bravo ragazzo ,1
24914,torna casa ce famiglia ama aspetta forzanapolisempre,1
137308,un abbraccio grande uomo ,1
137304,che due fenomeni bocca lupo principino re leone sempre aupa athletic ,1
59252,sei difensore centrale forte mondo piacere ammirarti avversario dispiace quei vigliacchi insultato ,1
137298,grazie yuto complimenti campionato turco ,1
24924,di conferenze stampa scontate noiose sentite tante cristiano ronaldo ieri supera tutte rimane comunque forte calciatore mondo,1
24925,te detto potuto essere mondiale mondiale complimenti,1
98483,io juventina messaggio condividere ammirare rispettare ,1
137289,grazie paulo ,1
98487,e eroe te fare calcio giapponese grande continua combattere fino abbracciare l orgoglio adempiere all avidita prego successo principali giocatori giapponesi auguro felicita,1
59241,grazie presidente otto anni portato no di natale e trevisani quasi suicida diretta sky sport ,1
24935,grazie leyendablanca adiosleyenda halamadrid realmadrid,1
98493,grande fabione rinnovo meritatissimo e ora tanti altri gol sampdoria quagliarella,1
24940,e vero punta ar cazzo giustissima ,1
24942,bello spirito,1
98499,ora credibile ,1
137269,tanti auguri ragazzi forzajuve,1
24952,soprattutto stare bene inter tornare monaco grazie,1
59228,auguri campione ,1
24954,degli intenditori chiaro impara odiare meno vive meglio,1
137260,oggi mente fredda passata sbornia permetto nome ringraziare cuore spalletti vero condottiero immenso sempre x goal regalato sogno incaricato perfezione l essere interista interishere,1
137259,ma razzismo cosa nella rosa dell inter diversi giocatori colore giocato altri giocatori colore mai successo niente genere sembra sentiti buuu quando asamoah salvava linea gol gia fatto anzi ,1
24957,un altro idolo giallorosso societa cancella grazie ninja te campo digerito addio calcio capitano do pace x cessione,1
137254,si beh dalla panchina grazie me l immediato ma sicuramente futuro caio,1
98513,buon compleanno pipita ,1
98516, ci divertiremo insieme benvenuto nuova casa nuovi tifosi ,1
98738,si pero fare piu errori buon anno mattia ,1
25251,sei mito juan ,1
25252,ci mancherai uomo vero grazie pepe riabbracceremo presto forzanapolisempre,1
136608,bravo ospina ieri fatto grande intervento ,1
58834,bravo paolone complimenti te compagni ,1
98961,il ninja scelto noi amala,1
136605,sarai sempre altre maglie buona fortuna campione,1
136602,cori vesuvio cori bonucci non riuscite essere sportivi neanche giorno cr7 siete fantastici complimenti scelta ,1
136599,c e fiducia rientro prima sassuolo ,1
58829,un campione nostro mancherai ,1
25539,di alfredo fidiamo ora indubbiamente altre priorita luglio deve tornare noi qualita serve attaccamento maglia ucl bisogno lui poi amiamo tutti ,1
25541,sei grande spero giorno possa ritornare roma bocca lupo,1
25544,dispiace molto me dovuto subire tu grande uomo persona preziosa te difendo citta difendo famiglia difendokalidoukoulibaly,1
25548,marione delude maiii finoallafine juveroma,1
98979,grande ciru forza belgio ,1
98959,sono tifosissimo napoli vicino odio razzismo societa seria multa entrambi 2 giocatori espulsi dispiace dirlo aime penso cosi posso risultare impopolare professionisti atteggiamenti nn vanno bene,1
58813,questa rosa senza puo battere ogni record finoallafine,1
98987,saro te devi tornare sogno cuore editorna campione ohohoh ohohoh,1
58808,il mitico seba rossi messo classico piedone l avrebbe parata scioltezza ,1
136570,dovrebbero indossare pelle imparare vivere orgogliosa te ,1
136568,te amo bello ,1
136560,ahhhhhhh vissuto casa immagini valgono dell oro grazie ,1
136559,e gia buon indizio ,1
136556,bravi ragazzi gioia date buone feste forza samp i colori belli mondo ciao,1
136555,te frega te frega te riempi de segatura datti na calmata ,1
136554,io tifo polonia forza forza zielinski,1
136553,coco cdm par contre trop deg ,1
136548,e grazie visto secondo tenevano palle,1
25575,grande juve grande squadra ,1
58811,onorato averti persona eccezionale forza napoli sempre prima popolo sola fede sfidano testa alta sempre te fratello mio,1
98958,io spero entrambi sinceramente,1
25525,il calciomercato juventino meraviglioso questestate sogna grande pero cara juve andare prendere padoin talismano congiunti stessa squadra alziamo davvero,1
58837,sono gusti personali buon pomeriggio te cara ,1
136670,ti aspettiamo campione vogliamo troppo bene,1
25471,il gol bello lemozione grande tanti auguri ,1
98918,un campione mondo ragazzi qualunque storia pazzesca bbcfootball,1
25474,e vai marioloneeee hai colpito ancora ,1
136654,cavani torna casa torna napoli fatto sognare gol prestazioni adesso vogliamo sognare piu vogliamo scudetto l anno scorso sfiorato te possiamo vincere vieni scrivere storia matador ,1
98931,su gol presi 4 euro gol colpe lunico colpevole no trattenuto sarri questanno vinciamo lanno prossimo campioni lunico sarri ,1
98932,hahahahaha eres grande ,1
25489,pipa buon compleanno aspettando gol decisivi deluderci ,1
98934,tanti cari auguri buon natale te famiglia nando sei sempre cuori ,1
25492,caro inviamo saluti operai melfi licenziati coprire acquisto complimenti,1
136643,sono davvero contento svizzera licht vai meriti tutto worldcup serbiasvizzera,1
25497,ti aspettiamo vediamo l ora vederti campo ,1
25499,grande mister grandi ragazzi amate linter grandi tifosi cuore dellinter e piu grande vero mundo,1
25500,tanti auguri pipa sempre ,1
25501,nonostante palla ti voglio bene zio pat ,1
98940,di ,1
58852,ti apprezziamo mette sempre l anima grinta nazionale salvo qualcuno vuol dire esattamente nominare migliore me chiedo cosa salvi esperienza cosa risponderesti ,1
25505,quanto adoro anima cuore sempre ,1
25510,e ora caro arrivato davvero momento verita fiorentina,1
58846,mateo super mateooo chelsea s super mateooo ooooooo mateo super mateooo chelsea s super mateooo ooooooomateo super mateooo chelsea s super mateooo ooooooomateo super mateooo chelsea s super mateooo ooooooo,1
136627,ottima notizia paolo sempre bravissimo,1
136626,mattia buon natale te tutta famiglia auguri ,1
136619,forza juan oggi tifare te mejor forzajuve forzacolombia,1
98954,sei grande uomo prima giocatore ,1
98955,tifo juve abbonato siciliano troppo forte piace modo giocare bravo ragazzo auguro tanta felicita vita,1
25522,non solo colore pelle merita rispetto ma colore maglie ,1
136614,facile dirlo adesso nellestate 2017 dissi non sostituira dani alves ma allegri panchina fra migliori prospetti potuto prendere inizio subito male lazio supercoppa fine tempi rendendo grande mattia ,1
25576,ho visto spezzoni parte gol sbagliato milik liverpool stasera meritato comunque girone napoli fatto ottima champions senza ironia ,1
99003,ok dopo amo ancora ,1
25579,ti amiamo ,1
99008,e proprio qui proprio momento fatto differenza juventus cr7 inizio,1
58751,bravo kb11 cattivo sottoporta pero ,1
25644,grande bacca,1
99055,ieri sera gioito pianto te napoli ama ,1
25649,da italiano orgoglioso esserlo chiedo scusa orgoglioso serie giochi grande giocatore grande uomo te avversario leale straordinario vincere insieme battaglia viva sport viva kalidou ,1
136464,saluti te pepe 2 grandi campioni belle persone forzanapolisempre ,1
99059,grazie maestro ,1
58744,quanto amo,1
99063,non vinto solo comprate arbitri ma gioco migliore deuropa ,1
25659,auguri alieno vederti indosso bianconero ancora bellissimo sogno,1
99067,grande prestazione mattia ,1
58736,ti amiamo sempre resterai cuori t v b grande uomo,1
58734,complimenti mondiale grande,1
58732,welcome to the blues andre,1
136446,che vuoi me freghi colore te dice un artista pelle capelli scarpe chissa altra cosa tu dimostri ogni volta scendi campo vero spettacolo grande k2,1
136442,grande milik complimenti comunque ieri sera stata solo sfortuna velocita gia fatto troppo ,1
25671,ti seguiro sempre club vai molto felice nuova sfida forza juventus ,1
25672,siamo te ricorda migliore forzanapolisempre difendolacitta,1
136436,sara cosi felice flop albiceleste stasera wandona rimane gravida 6 figlio,1
99080,mario incarni spirito juve uno sempre ,1
99081,juve storia grande amore bianco abbraccia nero ,1
25679,auguri quei giocatori portero sempre cuore sempre troppo importante auguri pipa ,1
99085,mi girerebbero coglioni dovesse vincere mondiale altro presenza juventino detto altre alternative francia croazia brasile dappertutto ,1
136426,grazie edy davcero persona corretta hai rifiutato juve napoli aspetta la storia ripete ,1
99087,bravi ragazzi forza k2 ,1
136422,bellissima partita ,1
25687,e vero potere acquisto alquanto elevato ma accostargli solo bellissima illusione bellissima utopia finoallafine forzajuve cr7,1
58716,sono d accordo gesto bellissimo ,1
99050,un grandissimo bocca lupo pepe meriti dato tifosi napoli,1
98915,guarda video bambino devi trovarlo abbracciarlo forte puoi ,1
58753,per favore fallo tornare qui napoli bisogno matador mostro ,1
136479,caro radja tifato tanto te ho apprezzato sempre attaccamento uscire maglia sudata litigo alcuni danno pace cessione difendo roma pensando qualcosa sbagliato purtroppo grazie ,1
136537,inutile cercare capire giocatore forte mondo attivita sanno appena santon verra utilizzato continuita destra fascia naturale trono suo ,1
136531,sembrava finalmente ampagna acquisti sensata dopo anni nefandezze basta terzino dx regista siamo seguiamo soprattutto dopo aver preso buttare  vidal perche amala,1
25591,certo acciuga giocare davvero bene vedervi giocare rimane bocca aperta curati piangina ,1
99013,buon 2019 te splendida famiglia jj,1
25595,tantissimi auguri k2 ,1
99016,meglio topo zoccola mamma vorrei vedere vicino topo me te sbagliavo coniglio ,1
99017,12settembre lichtsteiner vincere l unica cosa conta conosci ah adoro ,1
136521,tranquilli accolto re ,1
58781,bravo leo ,1
136517,non toccateci ,1
136515,amiamoci sorelle fratelli gobbi abbracciamoci forte creduti morti 2006 mai stati cosi belli uniti grazie grazie marotta paratici grazie nedved cr7day cr7allajuve cristianoronaldo,1
58779,non davvero parole descrivere gioia provando ora sogno realizza ricordo quando piccolo pes primo acquisto campionato master cosi fantastico grazie benvenuto ,1
58775,sembra quadro bellissimi,1
58771,riprendirafinha ciliegina torta torna noi aspettiamo casa ,1
25612,caro dries portaci napoli dirgli pure com e bella citta forzadries vinci mondiale ciruzzo ,1
25617,mazzoleni arbitrato benissimo solito cercate giustificazioni godiamo allegri previsto perdavate festa spiace 9,1
99035,ciao cuore buona fortuna ,1
136497,non facile dirti addio abbastanza dirti grazie ,1
25621,oh puntuale domani no spalletti incazza vuole venire problemi pero intanto vedi venire tu capito riprendirafinha inter interishere rafinha thiagoalcantare amala,1
25622,bravo capitano ,1
99038,non so bocciato pipita buon lunedi inizio settimana tutti ,1
58763,e miglior caption sempre,1
25630,grazie ninja anni giallorosso purtroppo calcio volte cosi un giorno qua domani altra squadra tifare sempre te ,1
136486,complimenti prima partita mondiale grande gigante buono migliori auguri compleanno forzanapolisempre ,1
58758,ciao netto credo visite mediche servano me visto quest attesa grazie ,1
99045,buon viaggio ninja stima rispetto sempre roma somiglia ama ,1
25634,si certo lui no fake molto meglio dell originale ,1
25638,buon anno tanta felicita,1
136673,un grande bocca lupo domani giocheranno worldcup,1
136675, ultimo piange cuore vogliamo bene pepe ,1
136676,16 anni parla ancora mafioso incredibile ,1
58997,agnelli disse 2013 preciso orologio svizzero profetico puntata simpson tra 5 anni forza comprare big cristiano ronaldo applausi precisione finoallafine forzajuve juventus,1
136858,sara sicuramente buona domenica essere blucerchiati rende gia felici ciaoooo ,1
98790,ottima prestazione di,1
58986,se condizioni economiche convenienti ninja me riprenderei volentieri pure 10 partite all anno sticazzi ninja daje,1
136847,ti auguro tanta fortuna stato grande 4 anni abbraccio,1
58983,stai giocando molto bene la squadra beneficia bisogno giocare gol gol giocare icardi sempre lottando cosi capitano ,1
98796,ollelle ollalla radja naingollan radja naingollan nostro forza roma sempre ,1
98797,che figata foto vedi bianco nero colori ,1
25322,ciao matias tifoso interista oggi compleanno piacere ricevere auguri forzainter,1
25324,preside cavaniiiiiiii ama napoli vuole ritornare magari messia fa miracolo porta angeldimaria vinciamo caxxx scudetto ,1
136833,grazie sempre cuori internapoli,1
58976, arrivato visite mediche lasroma grande accoglienza largentino,1
25329,grazie diego armando mettens lol ,1
98804,mi piace pensare quell applauso spontaneo scena aperta effetto benvenuto cr7allajuventus,1
58974,ottimo acquisto dispiace amici romanisti ritrovati senza pjianic nainggolan pochi anni purtroppo mercato secondo me continuerete essere molto competitivi ,1
136826,semplicemente grazie presidente finoallafine,1
136823,dai pipita ,1
25338,grande radja te dico te belgio finale potuto arrivarci certa gente nazionale prendi 10 spanne cuciamo bocca sti giorni copia fa l arrogante forzainter,1
136819,sei orgoglio pelle nostra risultato conta quando vincere razzismo w senegal w napoli kk noi amiamo,1
25339,se stato venduto stati altri motivi fuori economico non dimentichiamo cio accaduto un giocatore giudica solo bravura comportamenti fuori confronti squadra paga bene forza monchi ,1
136817, e fatto entrare vita sapevo me l avresti cambiata positivo l avresti resa bella me l aspettavo ,1
25340,deve compiere 20 anni ancora diventera numero mondo,1
98811,tu spirito leader naturale talento sacrifici squadra essere ovunque vittoria lacrime finale dell europeo meriti tutto ,1
25342,madonna pesantezza commenti allucinante vinto rispondono un ironia finissima simpatica frecciatine vanno avanti anni perculando squadra neanche classificata fatevi sana risata magari domani svegliate freddi,1
136813,mi dispiace fischi stati rivolti durante partita troppo intelligente dar peso importanza certi imbecilli grande koulibaly sono juventino ,1
58963,da napoletano grande ,1
98818,ma guarda tifoso juventino rosicando niente anzi godendo tantissimo solamente credo numeri ,1
136861,cara prego riportate casa gia sofferto abbastanza 4 mesi prego riportatelo famiglia grazie attenzione tifosi vecchia signora ,1
25350,ciao diooooooooooooo grazie venuto juventus 9 anni seguo spero tanto conoscerti sai prima juve dopo te unicooooo,1
136862,grandeeeeeee grandissimo immenso marione unico adorooooo idolo assoluto guerriero fantastico ,1
136865,sei arrivato ninja te vai legionario grande radja core de roma naingolan,1
136914,sarebbe cosa molto bella gentilezza verso piccolo idolo cristiano ,1
59027,tanti calciatori andati via napoli lasciato rimpianti me nessuno partita stasera servita solo ricordarlo ,1
98747,resta sempre ,1
25263,ramos altro grande calcio soprattutto grande uomo tifero te finale champions,1
25267,onore uomo vero grande campione onore te avversario leale fiero combattente internapoli,1
25269,grande stephan grazie ,1
59018,ci vorrebbero andonio gonde parrucchino avere vittorie grande giouco ,1
59016,bo minchia rode me puttana eva vogliono far tornare milan grande prendendo parametri 0 dio madonna lanno prossimo vincono tutto ,1
25274,amore mio ,1
25275,skrinjar stato miglior difensore under 23 campionato samp insieme caldara strootman viene stagione mediocre,1
98759,amore grandissimo,1
25277,sono te ecco reazione solo pensiero ,1
136892,col gioco italiana vince ,1
98762,questa notte cambiato tutto benvenuto cr7allajuventus finoallafine forzajuve grazie juventus ,1
136888,grande campione firenze sogna sempre ,1
59013,si vede lontano rosicare probabile arrivo pensa e condizioni misere affetto ,1
25282,grande daniele stato bravissimo molto meglio bonucci ,1
136881,belle parole fatti dimostra ogni partita avere coraggio cuore linter,1
136879,la differenza altri quando serve 43 secondo tempo c e segna campione vero chapeau ,1
25288,ma quel freddo meglio tenerla casa ,1
98771,buona fortuna grazie aver difeso colori ,1
59006,beato te ridi mai vista trattativa cosi brutta barzelletta calcio me auguro santon passi visite cosi passi altro mese parlare trattativa ciao romano romanista vita,1
25294,ho svegliato figlio due anni fargli capire dovra imparare calciare grande campione veramente leader umile cuore,1
59003,fieri e ancora increduli averti noi ,1
59001,aspetto ansia trepidazione giorno marciume tenuto nascosto salti fuori allora vedremo belle ,1
136868,sto impazzendoooooooooooooooooooooooooo ,1
25299,finalmente tornati tempi grandissimi corte vecchia signora sivori platini zidane piero ora cr7allajuventus benvenuto noncenepiupernessuno finoallafine macomegodo forzajuve,1
136863,se parli fabregas top player vero papu gomez puoi mettere stesso livello nonostante estimatore sempre ,1
137465,condividete ragazzi regaliamogli sogno ,1
98820,bravissimi top welcome,1
58958,buona domenica amori miei ,1
136725,si no riesce autocad grazie ,1
25424, tutto grazie associazione arbitri ,1
58907,il grandissimo deve tornare lottare maglia azzurra onore te matador,1
25429, allora salutami resto grandissimo tifoso da quando cacciarono osvaldo ,1
136718,ti aspettiamo sogno cuore ,1
58905,dolore fisico laddio nainggolan complimenti allinter ,1
136716,a me vien piangere mancherai proprio tanto asroma nainggolan,1
25432,auguri ,1
58904,buon anno te ,1
98887,sei sempre unodinoi fiero orgoglioso averti sostenuto tifato nonostante tutto grazie tifoso giallorosso sempre parte,1
25438,impressionante ,1
25442,sei grande ,1
58894,vederti aggredire quel pallone scaraventarlo rete tutta cattiveria possibile poi aprire quel sorriso bambino felice mondo riempie gioia grande matador ,1
58893,in bocca lupo l ultima partita girone mondialimediaset worldcup worldcuprussia2018 russia2018 danimarcafrancia denfra,1
25447,fieri te grande leone vediamo torino ,1
98899,kalidou sempre orgogliosi voi puo vincere perdere vince perde fa differenza sempre voi forzanapolisempre,1
25451,ora veramente meritati complimenti cazzo,1
98901,grazie venduto giocatore simbolo 7 scudetto bonucci adesso pero portaci gioia grazie,1
136691,chi dimostra rispetto maglia verra sempre ricordato affetto bocca lupo yuto ,1
136690,questi gesti enormi semplicita bello calcio vita portato qualche maglia qualche gagliardetto portato via sorriso bambini difficolta tesoro inestimabile good work ,1
98905,e sorrisi gioia l invidia perdenti finoallafine,1
25458,bon anne buon anno ,1
58882, l assenza fatta sentire giocatori 100 professionista incredibile caratteristiche servono momento interudinese,1
98909,spud 4 piedi 10 ,1
136682,grande francesco oggi migliore buona ripresa grazie per lazio,1
