,tweet_text,sentiment
24145,e sti cazzi celo metti capisci discorso regge ferrara stato campione allenatore fallito esempio 17 anni pensi 6 l unico aver giocato calcio puo parlare calcio vai giocare dilettanti vai ,-1
100130,ahahahahaahahaahahaahahahaahahaahahahaaahahahaahaahahaahaahahahahahhaahahahahaahahahahahaahahahahahaahaha poveraccio ,-1
75565,che bravo nessuno metteva dubbio dovesse giocare centravanti esterno abbastanza inutile dato fatto tornato ruolo cecchino ,-1
77163,ricorso parte trovo ridicola sentenza regole prima giornata campionato corso d opera quando altre squadre state sanzionate stessa moneta data all inter ,-1
22917,iago mancato possiamo essere contenti aver perso gobbi giunta toro cazzo ,-1
610,sei fortunato pigli tanti soldi figli futuro assicurato messo molto meglio quei razzisti merda quindi fregatene ridigli faccia cazzo se superiore cosi fuck racism,-1
22912,non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via radja resta,-1
40894,ti chiedo scusa lessere umano cosi crudele spero mondo cambi fa male cose aver perso semplice partita colore preferito nero voglio bene ,-1
2347,e 3 anni odio,-1
19436,purtroppo lui e arrivato forte puo risentirne piano personale sotto riflettori cio costa andra via cio dispiace enormemente ,-1
138202,brutto gesto tifosi viola dopo goal sento dovere dire spesso stato bersaglio fischi contestazioni pesanti certo potuto evitare uscire gran signore fin fine quel goal sfoga tutte emozioni ,-1
38453, gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt lionel messi,-1
19438,raga davvero so qualcuno possa dire brutto visto questinquadratura live durante partita linter uniche parole state non puo essere reale cioe guardate sguardo ha ,-1
24123,raga ammetto guardando mondiali quel pezzo manzo ora potro fare nemmeno quello life sucks ,-1
74428,gli errori pirlo seedorf non tempi soldi manco comprarci pettorine ,-1
164017,quei cori pensati colore pelle linter pure giocatori colore i cori idioti mirati disturbarti deconcentrarti difensore forte se stato bianco insultato pesantemente le merde stadio,-1
123117,kalidou insultato essere ignobile va usato scusa strumentalizzato giustificare un espulsione sconfitta razzisti schifo vai sempre avanti schiena dritta ignorali cosi solo gioco ,-1
80198,povero salah finale importante doveva succedere tutta colpa ramos quando va fuori coglioni l altro anno fatto espellere,-1
3549,non calcola ,-1
41618,giocatore uninutilita imbarazzante sbagliato mestiere e dir poco,-1
77143,se state dando caro state ridere noi meritiamo schifo fuori palle tiratele fuori trovate ,-1
43195,tony vuoi sfottere stato applaudito rovesciata appena partita dopo er piscina giocatore forte senza sportivita ladro chiedere capitano chiellini tentativo rovinare dischetto prima battesse rigore ,-1
38452,ancora pip pa ita ridicolo pensa osannare oggi tempo culo cosi ridicoli,-1
24124,uno giocatori antisportivi globo liberazione averti contro spero molto male inghilterra schifoso,-1
42251,fino ora stato tranquillo rispondi cosi animale idiota ignorante capra pezzo merda grande pezzo merda innoranza preso e ce nulla fare,-1
116570,il peggiore arbitro peggiore serata un italia razzismo divorando secoli cultura carogne sempre voce silenzio fa paura ecco cosa accade quando l ignoranza diventa cifra tempo grazie siamotuttikoulibaly,-1
119198,sei deluso dopo mentre giocavi ce 1 palle fermarsi rivolgersi pubblico dire we mo finite no ipocriti,-1
39910,j m cretino corricchiava qua senza sapere andare nessun contributo squadra so palloni toccato pochi dice valere 40 mil pagliaccio rovina averlo comprato spero stato ausilio ,-1
3569,no dar rettaa sti pezzi merda,-1
138191,sempre attento stigmatizzare cose danno fastidio imbarazzante nellignorare nellesprimere solidarieta ah dimenticavo offese cori razzisti senti ,-1
120308,hanno camorra sotto casa vedono ammazzano loro pagano euro tasse abusivo bello esportano rifiuti tossici ovunque prendono juve higuain invece conterranei sono ,-1
138193,spero sostituzione aspettata non significhi cio nemmeno vorrei pensare grazie campione,-1
615,ieri piaciuto molto cominci avere sicurezza prima mancava avanti cosi ruga ,-1
37423,le difese d ufficio servono nulla buuu chiaramente indirizzati koulibaly inoltre dna tifosi napoli essere razzisti,-1
2341,non conosce parola dignita cade sempre basso peggio dell acqua stagnate cattivo odore deve stare proprio male povero,-1
139048,sicuramente terrone dirottato nord noi sud civilizzato senza riuscirci siete rovina paese rovinato calcio solo ,-1
78344,ma coglione bloccato proprio coglione oltre vigliacco codardo infelice,-1
1549,dab capelli imbarazzanti numeri inutili torna calcio culo nostalgici w calcio moderno partite mezzogiorno ,-1
40887,menomale andato via milan scarso mai cross compitino 6 sembra fenomeno fortuna juve e squadrone nemmeno monza brocchi puoi giocare scarso forza milan,-1
139045,ma cazzo fotte coglioniiiiiiiii tengo ronaldooooo,-1
100118,nn dire cazzate nn fare fenomeno applaudito larbitro giusto rosso fatto cazzata giusto paghi ,-1
37425,sostenerla vuol dire pero farci andare sempre bene tutto sfasciato squadra nuovo scorso anno stato miracolo accadra nuovo ,-1
99440,si lue molto limitato perche riproporre fatto disastri grado giocare hill inguardabile comunque ritmo mette qualche tiro dentro proporre hood posto clarkson schifo entrambi qua so,-1
139580,questa grossa sciocchezza espulsione insigne sacrosanta insegue scalcia 2 volte capitano puoi perdere testa giustifichiamo male nostro cerchiamo sempre scusa ns errori cresceremo mai ,-1
117524,sono veramente disgustato cori razzisti spiaciuto squalifica mazzoleni arbitro mediocre senza fegato dovuto sospendere gara spero campionato potrete vincere senza aiuti sviste arbitrali compensative usano fare colorati ,-1
122832,impediti venduti altro applausi rivolti feccia interista cori razzisti internapoli,-1
164822,infatti cercare scuse disonesto tifo disonesti vergognati punto ,-1
21095,io condanno onestamente pero manifestato parecchie incertezze finora vogliamo coppa va bene ,-1
143040,io invece trovo triste diffondersi sconfitta usano certi argomenti scuse fino quel momento nn nervoso ululati stadi nn fatto niente,-1
139885,bene benissimo aspetterei piu,-1
37956,e uomo merda sanno adesso,-1
2699,caro koulibaly vorrei solo esprimere pensiero merito fatti milano merito sfotto qualche idiota quali riesco proprio capire possa professionista privilegiato essere destabilizzato razzismo altro ,-1
78859,ciao scusa miserabili interisti veri ,-1
42718,con rispetto un opinione puo scrivere calciatore e penso insigne saltino nervi designazione capisco fare polemica comica e pretestuosa dovrebbero saltare nervi un altra prestazione negativa ,-1
117140,davvero vergognoso fatto bene romanisti protestare accerchiandolo dopo partita vergogna pura ,-1
42717,mi dispiace radja dato massimo nazionale capito tranne martinez peccato vederti mondiale lupacchiotto molla mollera mai ,-1
41407,quindi squadra vince 7 anni vince anni praticamente mai vinto certo volete male quel povero ragazzo,-1
20061,mi aspetto grande secondo tempo deludente fenomeno ,-1
75223,questa squadra pure ribrezzo schifo espulsione completamente inventata bah l arbitro vedeva l ora,-1
118628,non capisco tutta ipocrita indignazione web poi titolo colleghi limitati riportare provocazione messi titolo ispirato capracapracapra scandalizza ,-1
162439,insigne insegue keita farsi giustizia giocatore degno ne serie nemmeno nazionale frustrato ,-1
59312,signori scherziamo comprate basta signori rubano torino devono mangiare polvere no comprare forti scherziamo ,-1
23613,pezzo merda cazzo sei leone tastiera permetti lurido barbaro ignorante bestia,-1
120932,se fate polemica cosa state andando fuori testa cellulare mano mentre saltava festeggiava nemmeno accorto filmando insigne vergognoso cosa ,-1
37966,non firmare resta roma sfancula monchi vuole male giallorosso romanisti stacca pelle ,-1
164555,all inter santon roma e un operazione puzza puzza molto motivo giallorossi venderlo diretta concorrente ,-1
98397,se vendete incateno mole deve andare via neanche 300 milioni ve dico caso denuncio anche finoallafine,-1
99774,2 esperti mercato agganci moooolto vicini societa pista ronaldo lavorato sotto traccia bocche cucite cosa nata ieri va avanti minimo mese ora parla perche societa deciso farla trapelare chiudo giu ,-1
118794,poche speranze mercato muriel ok dopo aver sognato ibra sa beffa atroce elliott sentire,-1
139891,fate bella stronzata dura 2 anni poi gia cambiare ,-1
55916,imbecille taci you pay tieni dignita ,-1
138786,avete scaricato perdente patetico razzista omofobo generale fate moralisti imbarazzanti,-1
42729,ringrazia n amichevole senno lulic te gonfiava poco coglione ,-1
80837,sono veramente disgustata leggere insulti cosi squallidi solidarieta melissa spero tante querele loro ora fargli passare voglia ,-1
55773,ma vai cagare ,-1
23762,avrei sperato farmelo notare inter ,-1
23761,comunque vediamo fine campionato parlare ora inutile ,-1
79057,chiudi quel cesso bocca meglio coglione ignorante quando cose vanno male voi quasi mai parte merde nicchi arbitri influenzato var dimissioni collina football footballleaks,-1
56798,avete rotto minchia tifosotti poi voglio vedere esulti quando vince,-1
78855,razzisti merda aspettiamo san paolo forzanapolisempre internapoli ,-1
80825,io spero tanto rimanga voglio pensare altro soprattutto deluderebbe molto credevo ragazzo serio parola invece dimostrerebbe solo attaccato dio denaro lui,-1
59159,giusto peccato match andava interrotto prima forse buu razzisti quali applaudito koulibaly stati ,-1
39514,ma finita fa er fenomeno a roma parlavi cosi anzi se ricordo male dopo rocchi roma 3 2 detto peste corna juve mo invece te paga juve ridicolo,-1
98590,ancora lhanno venduto gia state rompe er cazzo fatevela pija male quando vendono prima,-1
122542,ma scrivere cazzate tifoso basta zitto piu bella figura teeet sconnesso senza alcuna logica ,-1
55912,imperdonabile l assenza formazione mea culpa,-1
122509,hahahahahhah minchia cazzate sparate,-1
162470,se fake includi milione  me contratto grazie altrimenti perderai automaticamente followers scherzo ripeto scherzo ,-1
2906,che tristezza giornalismo click ve do neanche sotto tortura,-1
76560,ma andate cagare l italia migliore piacere bravi gestione societa usate cervello prima scrivere stronzate,-1
22663,ovvio prendere soldi dubito bisogno immettere denaro brand gia guadagnare milioni milioni anni capisco poi mestiere tengo beneficio dubbio ,-1
118766,vergogna lager insegnato nulla servono solo giorno memoria meno vostra ,-1
21207,da interista condanno cori vergognoso ma poteva risparmiare applausi verso l arbitro ,-1
2717,mi dispiace veramente possa vivere competizione nazionale resta daje ,-1
23734,e permettono dire vuole rispetto loro rubano 40 anni ex portiere fascista coinvolti tutte inchieste frode sportiva inneggiano ogni partita vesuvio insultano popolo vorrebbero rispetto ,-1
122487,nel caso arrivasse cara esigero rimborso mille mila giga usato giorni tenermi aggiornato vicenda occhio eh ronaldo juventus cristianoronaldo,-1
99742,incazzato sembra prodigata trattenerlo facendolo ride ,-1
120785,manca pezzo esultanza distrugge sgabello fotografo ,-1
59287,ma parlando finiamola ipocrisia l italia paese razzista guidato razzista cantava cori quali dovrebbe prendere provvedimenti,-1
55803,se girone napoli cazzo passavi quei fottuti ladri tutta jumerdus,-1
41281,perso iran figura merda mi cazzo,-1
120788,l incompetenza sampaoli salvato dybala pipita linciaggio mediatico italia l eliminazione argentina stata attribuire e,-1
117179,premesso adoro ammesso vero dimaria scambio mertens x florenzi attacco possiamo mai restare solo milik panchina inglese sembra azzardato preferisco punta centrale forte alterni milik,-1
56707,si si solito piagnisteo juventino contro media voi scemenze scemenze tifa juve disonesto vergognati prima ,-1
19895,stuani il peggiore giocatore tempi un morto campo ,-1
162466,sono purtroppo d accordo te credo razzismo c entri nulla incitano esempio keita ma resta fatto che sempre orribile sentire quei buuu ,-1
21103,centrocampo solo confusione attacco x serie chi arriva prima tira puo 6 11 giocatori vendere flop vendere subito fa solo sbagli mai segna non sa tirare tempo dico anche oggi poteva segnare invece tira a,-1
39360,mentre cadevate lasciavi braccio nn male vigliacco nn fatto,-1
162706,non voglio credere deve essere incubo,-1
162449,peraltro sempre divertente riusciate laltro ormai categorizzare persone tristezza due tweet fatto film mentale ,-1
98581,mo ve menate mattina sera cr7 l ha comprato juve quei soldi fca dipendenti voglio vedere quando arriva famiglia natura seguito li dovete essere cattivi cattivi pero ,-1
117359,non te puoi andare cosi state regolando vendete grandi giocatori benatia salah marquinhos lamela pjanic nainggolan supermercato maledetti,-1
142838,e giannibella giuro belgioinghilterra mondiali2018 hazard,-1
41401,se pallonedoro vinto ne vince bhe insulto calcio cari miei ,-1
98427,si pero qualcuno deve spiegare cazzo ma fisicamente parlando goffo impacciato legato sembra corre scopa culo ,-1
80794,il fare ricorso stronzata deciso punire gente innocente te nulla tutelare tifosi,-1
122298,volevo fare complimenti pseudo giornalista dato maiale mentre domanda verdi ritiro dimaro parole te bastano pezzo merda finoallafine,-1
162461,e ricordi male loretta visto signor james pallotta odiato propria tifoseria parte essa apostrofo fucking idiots parte tifosi esposero striscioni pro de santis loretta sai cose taci invece sparare cazzate,-1
38150,nomi nuovi nazionale posso piu forza peru ,-1
76556,ma volte rendi conto lavori servizio pubblico gente poco professionale te calcio andando deriva continua sempre fomentare sai fare solo quello l informazione seria lontano anni luce patetico,-1
78875,sei carente contenuti oltre forma dispiace scusaticolmondo,-1
21212,siamo 2018 ce ancora gente ritardata ignorante,-1
118772, perdere valore riconoscimento secondo me voleva questo presidente riconoscesse valore almeno pari per superiore messi l eterno rivale quindi achille infuriato mandato cagare achei ,-1
56784,a te certo no vomitare auguri moglie figli meriti nulla,-1
141526,la prossima volta recati sotto curva tifoseria chiedi smetterla cori schifosi significa essere capitani ,-1
164569,se allenassi roma giocherei sempre nainggolan 10 migliore assoluto porterei guerra enorme dispiacere mostro ,-1
80557,eh societa investe,-1
141696,solo vincere il modo conta loro vogliono solo poter dire abbiamo vinto pero 7 finali perse solo sfortuna se perdono 93 esimo e un furto se vincono 98 esimo gol fuorigioco e perche ci credono che poverelli ,-1
2666,a me deluso piu milik sembrava essersi ripreso finale campionato resto ancora dubbio qualita quindi belgio me piacciono hazard de bruyne primo troppo innamorato pallone secondo poco incisivo meglio zielinski,-1
80533,ciao solo cesso schifo calcio perculati 1908 capitano libero fare cio vuole capitolo x parlare lui devi permettere schifoso merdazzurro senza onore senza volore cancellati pianeta terra inutile,-1
117081,non facile l eredita dovra raccogliere cr7 bocca lupo cr7 cr7allajuventus juventus,-1
99810,i cori curva durante internapoli stati imbarazzanti fiero essere parte quei tifosi sostengono squadra modo civile chiamiamo motivo caso qualche interista dovrebbe ricordarselo,-1
59363,questidiota pure bloccato quando glielho fatto notare imbecille ,-1
120956,sto continuando refreshare twitter cretino mannaggia te,-1
42773,lui so schifo,-1
102421,i buu razzisti metteteveli culo pezzi merda fate schifo grande koulibaly kk forte mondo internapoli,-1
58233,ma calma stupido giornalista sky calcio show leccaculo fate passare voglia vedere calcio merde aizzate gente ,-1
58231,brutto aver nostalgia palesemente scaricato ,-1
162360,c e niente fare li sempre schifati sempre schifero ,-1
99804,adesso ufficiale figure merda state collezionando quasi superano sentenze condanna carico di,-1
164605,ma amano giocatori squadra vogliono solo poter dire vinto motto condanna di uomini tifosi tornando traditore posteri ricorderanno record gol due scudetti rubato stesso,-1
59361,ale gia ce rode er culo accannato ninja vedi dovete fa famo na rivolta,-1
37906,dai fede stato orrendo vergognarsi,-1
21262, povero piangi calci rigore finisci,-1
164308,sei proprio vergognoso minimo dignita smetteresti,-1
21074,una vergogna forse speriamo vincerla colpo sonno bologna giustamente higua incazzato nero non giocata 1 2 tocchi suso monotono prevedibile solista cutrone no comment ,-1
22614,partorite cazzata dopo laltra,-1
76510,a signore buu fanno fate schifo ,-1
162752,tifo inter 40 anni provo vergogna accaduto giocatori insegnano collaborazione popoli ultras bestie imparate grazie kalidou motivo orgoglio litalia ,-1
143102,per rafinha possibilita difficile cancelo valencia aiutera nessun modo peccato potuto riscattare portoghese vendere qualcuno 30 giugno poi pensare brasiliano ,-1
76775,nn posso credere vai all inter cazzata enorme venderti ,-1
3015,non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via radja resta,-1
42780,sono daccordo livello mentale calo certi momenti partita vede chiaramente qualche occasione crea certo vista qualita rosa riusciamo mai vincere convincere senza soffrire modo clamoroso purtroppo cosi ,-1
122253,io nn sicuro volesse andarsene nn x viviano nn x altri venduti anni forde qualcuno dato spintarella cambiare aria sentito l odore soldi il prossimo spingere via zapata ve accorti ,-1
74941,ti cerci parole internet inserisci cazzo frasi offeso volta vede l insulto prerogativa senno sapete parlare argomentare,-1
2662,vorrei ricordare marchetti fino mercoledi scorso ore 19 00 prendendo culo marotta dicendo societa soldi acquistare ora chissa smesso ridere ,-1
120694,ma creduto mica scemi ,-1
139729,e quindi vero brava bocca lupo nuova avventura italiana serie nuova icona no dai fate comunque schifo tutti adesso solo po piu welcomeasamoah,-1
141481,perche magari grafica coordinata sponsor prevede grigi gialli altre tonalita mentre differenziato sfondo bianco,-1
141700,la delusione e grande inutile nasconderlo ce giocatore puo spingere ripartire pero e proprio capitano sempre mauro avanti insieme ,-1
56829,non meritava,-1
98348,che cagata pazzesca l idea stata pure carina realizzazione ,-1
162349,non fare vittima bou li inventati napoli desally per cui ipocrisia 0 favore poi stadio renda idioti altro discorso,-1
55732,nononononono basta te re amo gracias vos por todo ,-1
2675,ora francia difficilissimo rendere cose pochino meno complicate potrebbe provare far mettere piede campo maria enzo perez meza dite o cazzo decide formazione ,-1
99623,non felicissimo vedere maglia juve detto questo spero invogli altri top players venire serie a me auguro cruore cr7 seriea topplayer juve real,-1
2677,sta stronzata potevi evitarla almeno 30 anni stadi episodi ,-1
120740,voleva 4 cretini labbiamo ritirato americanate pena ,-1
120741,allora dovessi insultarti dovrei dirti pagliaccio mangiapecore sei disonore popolo sardo un popolo sa rispettare persone qualsiasi colore pelle razzista solo povero idiota patetico vigliacco coniglio ,-1
122555,oltre essere persone idiote inutili invidiose miglior difensore mondo l ho capito appena visto primo minuto quando venuto giocare noi grazie kk26 ,-1
19864,e vergognoso mobbing state montilovo ,-1
19867,non capisce pippa ,-1
41243,da tifoso milan posso solo essere solidale te cosa rincuora pochi stupidi ,-1
141520,preoccupante cio dice gattuso molto preoccupante,-1
117109,lo ammetto soffro vedere franciaitalia senza pathos mondiale intuire stasera quel peggio guardo francia invidio forza pure,-1
164574,parli meno cose importanti vergogna ,-1
98382,si adeguato manco 10 mesi fa fa stagione merda poi riduce stipendio si ,-1
39525,forse ascoltato mai detto e vendita polemica inutile buona giornata,-1
164323,rimane sempre bruttina notizie palermo serie a,-1
39349,secondo me deludente portogallo stato cancelo ricorda giocata dribbling cross niente niente juve chiedendo fatto bene comprarlo dopo mondiale cosi negativo ,-1
74984,hai deciso noi vendere stato sgarbo romanisti dice dimissioni spagnolo direttore sportivo vattene casa tua vergogna benvenuto ,-1
76539,brutto ciccione devi fa co modric pigliati e pari cazze mo pe 700 milioni incazza maiale,-1
118799,la spavalderia quando diventa maleducazione inutile,-1
56803,vergognati professionista calcio razzista offende popolo napoli non mai campione,-1
21238,idioma rosicare peccato riusciamo rubare cazzo pero stupido stupido mamma mia ,-1
1063,se tenete cosi tanto allora accettate risultato rigiocate partita 11 11 resto chiacchiere casino tifosi razzisti provenivano solo 4 gatti internapoli,-1
101229,il verso scimmia fatto persona colore gesto razzista poi pensa contrario molto probabilmente solo modo continuare giustificare atteggiamenti razzisti senza dover fare minimo critica questo secondo me persone perbene,-1
164315,sono schifato insulti colpito ma vorrei dirti cosa tanti ora indignati te fratelli scappano miseria muoiono mare gliene frega niente ipocriti ciao scusa ancora interista,-1
164597,ma vergognatevi sacchi merda nostra madonna fate schifo bella eh francia francesi rovinate 2 mondiali 4 ah saluta fabio grosso lavatevi culo,-1
2991,scarto indesiderato lei higuain dovrebbe querelarla x affermazione cr7 poco spazio lo sa e offerte guardera attorno juve scarta dovrebbe invece fare tv stato lei vergogna ,-1
98360,ovviamente dicono solo quando cambiato maglia chiamo rosicare matti dopo aver scritto l articolo staccato poster teneva cameretta cr7 effettocr7 finoallafine juventus,-1
2678,non vedo come te possa dare lezioni vita imbarazzante,-1
120949,io vorrei chiedere sentono quando tifosi buu altri colore nessun gesto solidarieta confronti di,-1
139906,che coglione ,-1
142807,e niente sei gia troppo sfigato cosi povero ,-1
99788,dijelo luciano innamorato perso cacca ,-1
19855,un anno lascia ragazza anno depresso anno dopo tira forza essere grandissimo giocatore ,-1
22634,ditemi sognando cio solo un allucinazione favore vedo incoraggi cazzo fai,-1
2681,posso dire juventina sostenitrice comportamento dopo laddio deluso allestero qualche messaggio daffetto verso squadra compagni potevi mandarlo fa continuamente nessuno zenit offende mah ,-1
162380,sei solo uomo merda devono prima spaccare gambe cosi smetti giocare poi cazzo hai solo parassita merda,-1
79068,anche venuto noi radja stato comunque cuore schifa gdm merita solo rispetto prescindere maglia indossa ,-1
138800,vergogna assoluta quel verme fa domanda quel mezzuomo ride ma schifo ,-1
23780,questa volta daccordo sopportato buu razzisti tutta partita ha commesso sciocchezza capisco ,-1
78833,ma perche invece fare stronzo vedere giocatore sei tanto sai non andrai via perche nessuno vuole ,-1
76564,ma smettila fare pagliaccio buffone arricchito pronto mondiali tuffi peccato natura dato capacita giocare calcio buffone,-1
142996,il razzista ignorante capisco cosa vuoi dire ,-1
139863,bvbnapoli laxalt completerrbbero rosa nemmeno colpi milioni euro forza ultimo sforzo nn deludere crede te forzanapolisempre napolinelcuore tifosoazzurro napoli,-1
76565,caro kalidou sappi solo te razzisti esistono fortuna maggioranza solo rumore aumento esponenziale stupidi preoccupa capivano offendere calciatori ,-1
118704,lo so schifo piaciuto sottolinearlo persone te qui purtroppo sono sempre rare,-1
122393,centrato resto fuffa ,-1
141643,si puo esserlo quando arbitro fazzioso mazzoleni va fermato e peste dilaga un offesa que pochi arbitri onesti va radiato espulso e cancellato lavoro perche rimanga tracce oscenita fatte napoli vergogna ,-1
41335,mi ripromessa versare lacrima partenza giocatore stavolta ce faccio non riesco smettere pensare vestirai maglia ricordo ancora esordio coppa italia maglia giallorossa li ,-1
142874,no signor oggi mente fredda posso capire applauso ironico 80 minuti mazzoleni fatto niente cori pure ammonizione molto dubbia applauso le meritato tutto insigne sbagliato,-1
142923,ma fottiti nano merda malato cronico,-1
1181,e gerard ancora niente sono delusa incazzata te dico,-1
75180,di grazia designazione assurda detto padron adl colpa mazzoleni koulibaly applaude l arbitro insigne prende calci keita poi bu koulibaly d accordo schifo,-1
162654,fra secondo me abbastanza chiaro,-1
80618,mai stato degno indossare maglia portaci soldi poi levati coglioni ,-1
118664,e dialetto significa incapace inutile dannoso ,-1
164387,purtroppo tocchi portiere fallo ma fatto cagata portiere roma ,-1
39393,vorrei spendere 2 parole opzioni a accentra sempre prende mai porta b va sul fondo sbaglia cross c batte 10 calci d angolo sbaglia almeno 6 ,-1
78969,quanti anni scusa foto wolverine direbbe contrario almeno mettevi batman coglione ,-1
2804,lo assicurato telecamere privato societa preso certamente sperava gestirlo purtroppo son riusciti,-1
102271,non poteva fermare paestum cazz ,-1
2752,caro kk26 capisco rabbia tutta collera andava riversata verso larbitro voglia vincere purtroppo quel gesto costato partita aime significa essere grandi ,-1
102299,ma diventati matti voglio,-1
39432,non dovrebbe mai succedere 2018 purtroppo ancora sentono cori razzisti proprio vero l italia smentisce mai dovesse ripetere dovreste abbandonare campo fermare gioco segno protesta ,-1
118707,ma son cazzate crederci,-1
117326,centrocampo assurdo ripeto assurdo,-1
76639,vi odio ahahahahah cr7,-1
102265,vi ammazzo giuro,-1
79013,uno beota migliaia persone giunta contribuiscono stipendio merita essere preso calci culo vergogni ,-1
141600,vergognoso accaduto scusa ,-1
138701,credo quasi impossibile purtroppo,-1
75119,coglione va scassami minchia a,-1
162587,sei scarso zitto,-1
38061,ho visto gol sbagliati kalinic segnati magazziniere milan,-1
19976,peccato avevo sperato vivamente venisse ma corsaroll due cessato sogno nascere non azzecchi cazzo mesi speriamo ogni tanto prendi,-1
102308,mi mancava perche conseguenze  si guardi penso rispondere alcun tweet paura dispettucci tipo la sensazione invece proprio bisogno essere spalleggiato spesso capita sbagliero ,-1
138703,d ora poi dovrai pagare trofei rubato meritavi tra l altro segnato gol l ennesimo fallo fischiato mafia statti bene ramos ringrazia cristiano ronaldo altrimenti nullita ,-1
78954,detto stato condannato 32 volte stato costretto restituire 2 scudetti vinti illecitamente considero vanto juve fa schifo tifa juve tifoso disonesto,-1
162658,gli interisti amano calcio vorrebbero skriniar de vrji difesa imbattibile stronzi resteranno sempre tali sempre infinitamente superiore feccia puoi starne certo,-1
19981,noi balliamo vinciamo perdente ,-1
98501,perche penso te erdogan putin ciccio gia fare mezza italia vieni rompere cazzo me aver espresso opinione pensa dai ,-1
102267,e semplicemente vergognoso accaduto interista auguro prossima partita s siro venga giocata porte chiuse societa venga pesantemente sanzionata forse volta buona impedira certi elementi entrare stadio ,-1
101299,dite son sospettosa io premeditato ,-1
20021,e assolutamente superfluo dire ragazzo oltre tasso tecnico mostrato assurde doti umani professionali cose l inter vorrebbe ripartire capiro mai scelta rinunciare back mate,-1
58169,martinez poveraccio forza radja tutta roma te nainggolan,-1
142900,torno ora cinema inghilterra vinto gufi muti incazzato quasi dispiace giornata finire,-1
80647,fino ora dimostrato nulla panchina panchina panchina chelsea cmq giovanissimo spero sbagliarmi ,-1
118682,e saresti fenomeno baraccone senso fare l hater me nessuno gobbo probabilmente messo male ,-1
101308,penso cancellarci davvero social dopo averlo detto 4 anni l unica soluzione pensiamoci ,-1
41353,bastardo,-1
141636,e merda peggio honda porca puttana bolognamilan,-1
1207,io giorno chiedo ore minuti secondo mancano presentazione ,-1
22724,peccato faccia ossessionato,-1
21139,se stadio cazzaro se c eri riportato notizia falsa ,-1
142892,grande campione paese civile nessuno dovrebbe sentire bisogno rimarcare proprio orgoglio colore pelle cori razzisti devianza unoffesa allumanita punisce complice aberrazione ,-1
162627,e pure serio dire stronzata ,-1
122353,solo 24h gia riesco tollerare sentir parlare juventus si gelosa ,-1
2765,devi morire devi morire,-1
42585,aspettando cr7 favola sogno realta cr7allajuve,-1
98528,blaise signore messaggio giustissimo quando capitato te essere preso mira nessuno espresso riguardo nessuno sodalizzato te w blaise ,-1
117303,pjanic via hahahah cazzo fatto coglione venduto qualche spiccio piu,-1
2776,la cosa peggiore te ingrassato mo arriva pure natale ,-1
120870,dille cose quando favore napoli altrimenti credibile grazie ,-1
19999,aggiornate scheda manca partecipazione mondiale 2018 ,-1
162611,ma cazzo d immagini sono imbarazzanti patetici ,-1
1192,siamo minoranza tifoso juventino affezionato sopravvalutato trovare qualcuno ce paghi 36 milioni luglio limiti eta stipendio veramente difficile,-1
141620,godo russo bastardo muori milanista schifoso,-1
80660,ma sfortuna stati eliminati vinto belgrado preso gol 92 psg non sfortuna ancora raggiunto mentalita europea ,-1
22712,purtroppo dura vita rosiconi professione accetteranno mai verdetto campo sportivita cio premesso juventus deve fornire altro tipo prestazioni punto vista tecnico altrimenti va lontano cr7 campione altri erano ,-1
164419,sei sprecato chelsea maglia bianca donerebbe,-1
164418,ribadisco ridicola frustrata morale arriva augurava quagliarella schiattare brucia piscia maglie juve parli civilta citta giri maglia juve rischi essere minimo pestato penosa falsa,-1
102274,considerazionisparse seconda giornata worldcup 3 nonostante bufera grandissima reazione devastante ,-1
122381,oh stato terribile cose fatto ,-1
102296,mi sembrava strano,-1
22725,ridicoli imbarazzanti,-1
79002,niente credevate essere 6 invece e 9 merde internapoli avevateunsognonelcuore,-1
162606,caro vogliamo esonerare ringhio vendere sti bidoni ceduto siviglia esploso prendere giocatore capriccioso irascibile dando alcun contributo vergogna,-1
2762,mi sa tanto ipocrisia twetter quando attacchi juve genuino sincero accadono fatti spiacevoli fuori stadi primis colpa giornalisti faziosi presidenti incapaci aggiungo calciatori poco intelletto ,-1
21131,mi pare prendi infinita soldi pochi palloni prima pretendere stipendi campioni bisogna dimostrarlo esserlo bambino viziato rovinato sottospecie procuratore ,-1
164415,ieri sgonfiato gomme danimarca senza rubarle eh ,-1
23652,ehi sa stato nuovo stuprato buone vacanze,-1
142903,giusto ma comunque deludenti,-1
80689,in caso deliri mentali senza senso senza prove rivelassero veri beccheranno juventus rimanderanno serie b poi tornera forte prima nuovo mentre vantere dall alto 3 scudetti ,-1
55939,dopo tante estati fuffa tornare emozionarsi acquisto degno nome benvenuto ninja amala,-1
117328,adesso esco spendo volentieri 50 euro statale mamma dellarbitro stasera vergognati merda ,-1
141649,abbiamo scaroni puttana maiala svegliatevi cazzo ,-1
56709,sei veramente merda coglione ,-1
