,tweet_text,sentiment
75479, kali capisco il tuo stato d animo ma questa minoranza purtroppo non cosi esigua di poveri ignoranti che definire zolle di terra è fargli un complimento non meritano nemmeno la tua considerazione sono interista e per me sei il difensore più forte del mondo chapeau ,-1
154038, ti avrei augurato di andare al real nn ci sei riuscito mi spiace forza roma,-1
115943, you pay you pay e hai pure il coraggio di parlare peraltro sei un cesso immondo e solo un cesso di moglie potevi trovare mica come insigne che gala moglie bona la tua è’ un ,-1
134863, mazzoleni mannaggia a bucchin la juve pareggia e ci mandano l arbitro contro per non farci riaprire il campionato è una vergogna e indecorosi ,-1
34584, la deve ancora riscattare tanto per la cronaca inoltre dubito fortemente possa cederlo dopo averlo riscattato ,-1
75504, quanta ignoranza io sono basito come si fa a votare in massa higuain che vomitorio ,-1
98397, se vendete mi incateno alla mole non deve andare via neanche per 300 milioni io ve lo dico e nel caso vi denuncio anche finoallafine,-1
75514, giovanni la gente deve capire quanto schifo è stato fatto dagli organi di informazione su un giocatore scarso nei numeri e falso nei comportamenti guardo avanti e sono contento di meret e inutile che lo tagghi mi ha bloccato,-1
75515, giovanni la gente deve capire quanto schifo è stato fatto dagli organi di informazione su un giocatore scarso nei numeri e falso nei comportamenti guardo avanti e sono contento di meret e inutile che lo tagghi mi ha bloccato,-1
154069,parlano di o ney che sta sempre per terra quando gli inglesi fanno peggio mah molto peggio colombiainghilterra,-1
98445, si vero però giochiamo prima sto campionato che l ultimo non e stato per nulla dominato il prossimo sembrerebbe scritto ma poi il campo parlerà detto questo purtroppo il fair play ha cristallizato le posizioni va cambiato,-1
34543,evidentemente joachimloew quest anno non ha mai visto la di altrimenti saprebbe che è ancora uno straordinario centrocampista ma con lui a 2 non si può più giocare ,-1
98501, perché non la penso come te sei erdogan o putin dai ciccio abbiamo già a che fare con mezza italia contro e vieni a rompere il cazzo a me per aver espresso un opinione pensa a su dai ,-1
153976, comunque la regola dei gialli di campionato che valgono per la supercoppa è stupida non ha alcun senso,-1
115906, praticamente stai dicendo che mazzoleni è razzista e odia i napoletani questo che dici anche se non esplicitamente è come anticipato da allegri un pericoloso modo di parlare che esaspera gli animi dei tifosi,-1
34505, un po come avete fatto voi all in sul campionato uscendo apposta in maniera vergognosa dalle coppe derisi da tutta europa poi la fine della storia la conosciamo xlomeno l anno prox cambiate albergo che vi porta sfiga secondo me in finale uefa potevate arrivare tranquillamente,-1
75416, felice di essere in italia io direi costretto di esserci per tutti i sotterfugi che non sei riuscito a compiere togliti questa maglia non sei degno di portarla ,-1
115912, enrico facile dai 1 non gioca mai in posticipo rispetto al city 2 l erba é sempre tagliata 3 il calendario non lo sfavorisce e stasera va a mangiare la pizza come promesso alla moglie 4 deve ancora imparare bene la lingua e hard power ancora gli sfugge 5 lì ha hazard qui insigne,-1
134925, anche gabigol che non se la sta passando affatto bene ,-1
75425, mai detto una cosa del genere va punito sempre comunque e chiunque ma secondo te richiedere al vesuvio di lavarci ti sembra uno sfottò normale additarci con portatori di colera ti sembra un modo di fare simpatico purtroppo non è la stessa cosa degli insulti a chiellini,-1
75426,che bastardi atterrati ora per evitare la folla ahahahaha benvenuto ,-1
134915, ormai cani e porci si fanno pubblicità attraverso la ma chi cazzo sei ,-1
98449,è brutto oggi essere un tifoso interista perché il colore della pelle non può dividere i tifosi dell hanno perso il match più importante senza vergogna sarebbe stato meglio un gol di internapoli,-1
55916,imbecille ma taci you pay non tieni dignità ,-1
55912,imperdonabile l assenza nella formazione di mea culpa,-1
98459, scusa ma nelle altre squadre al nostro livello mi sembra ci sia lo stesso andazzo ,-1
34536, secondo me bevete troppo ma come cazzo si fa a scrivere queste stronzate come ,-1
13150, ma lo united che sta facendo schifo da tempo ormai e nessuno che parla di crisi di mourinho finito e di pogba sopravvalutato boh evidentemente ha la stampa amica,-1
55896, porca troia c è tutta la squadra pure il porta borracce che ti sta augurando il meglio nonostante la tua merdata e tu nemmeno il tempo per fare un post con due righe di ringraziamento vaffanculo,-1
98451, stai molto attento al tuo carissimo cr7 non vedrà palla il tuo mr 30mnl l anno juvemerda,-1
34605,mathaus ha paura che cr7 venga alla juve mathaus assaggia sto cazzo cr7allajuve cristianoronaldoallajuve cristianoronaldo juventus lotharmathaus finoallafine,-1
98382, si ma questo ha adeguato manco 10 mesi fa ma se fa una stagione di merda poi se lo riduce lo stipendio si ,-1
116007, aspettiamo il primo non dato a favore dei figli del vesuvio e poi vedremo il tenore del suo tweet ipocrita,-1
116073, presidente se ci porti un campione me la compro la maglia purtroppo ho quella die higuain che non posso più indossare ,-1
75622, potevi risparmiartela sta sceneggiata state montando questo casino solo perché il napoli ha perso la partita e la faccia e il morto non è nemmeno vostro altrimenti un mese di lutto cittadino ,-1
154159, da avversario ho sempre ammirato oltre alla tua qualità in campo quelle fuori quella gente non è tifosa della mia inter ma solo patetici falliti dalle vite vuote e meschine non sono sportivi non sono interisti e non sono nemmeno umani ci vediamo al s paolo al ritorno ,-1
98303, capisco poterci fare un tweet su quattro stupidi che fanno un coro in una giornata intera di festa ma addirittura una menzione sul giornale mi sembra esagerata gli date troppa importanza ,-1
98302, certo certo situazioni uguali sei peggio di higuain ciao,-1
154165, no mi fa schifo,-1
34691, se vuoi vincere non lo vendi all inter e lo tieni anche contro voglia la juventus si tenette davids a forza pur di non darlo a noi diretti concorrenti ripeto lo venderei ma non all inter è una tafazzata colossale ,-1
34703, sicuramente però ieri l ho vst molto stanco poi è stato anche sfortunato naturalmente è una mia opinione ,-1
134748, dire che è molto sopravvalutato mica significa insultarlo così come dire che senza un difensore forte affianco a lui nell uno contro uno è inguardabile ,-1
98360, ovviamente tutto questo lo dicono solo quando ha cambiato maglia io lo chiamo rosicare da matti dopo aver scritto l articolo ha staccato il poster di che teneva in cameretta cr7 effettocr7 finoallafine juventus,-1
98281, a me fa solo schifo mi dispiace ma ciò che semini raccogli,-1
154188, infatti errore miu fu stavo mezzo assonnato mi sembrava strano non è da juventino infatti ,-1
154189, infatti errore miu fu stavo mezzo assonnato mi sembrava strano non è da juventino infatti ,-1
12933, la invito a non prenderci in giro con queste affermazioni ed a fare un serio investimento accontentando la piazza perché le ricordo che se un giorno noi tifosi decidessimo di disertare lo stadio disdire tutti gli abbonamenti tv sarebbero i suoi interessi ad essere danneggiati,-1
55732, nononononono basta te re amo gracias a vos por todo ,-1
98264, questo è un poveraccio allenatore scarso dybala in panchina e higuain a 5 minuti dalla fine pietoso,-1
34729, non ci sono mai riuscito manco a football manager sto male,-1
134769, peccato che ronalda non giochi col napoli anzi l anno scorso vi ha persino eliminato pagliacci patetici ,-1
154150, bah juvesamp siamo la squadra piu forte d’italia ma mai che si veda una partita chiusa bene partite del genere andrebbero concluse 3 0 mi spiace dirlo ma allegri non sta sfruttando il potenziale dei giocatori guardate come fa giocare dybala ,-1
34677, uno stragrande figlio di puttana a prescindere ,-1
55773, ma vai a cagare ,-1
13035, hai rotto il cazzo falle tirare a pjanic o a dybala porco dio,-1
75558, pallone d’oro incredibile vergogna vergogna il pallone d’oro era di vergognatevi,-1
154102, eh niente ha canticchiato juveee juveee e io sto piangendo,-1
154104, bastardo pezzo di merda quella baldracca che ti ha cagato doveva affogarti,-1
134813, pallone d oro invece di scandaloso un giocatore mediocre che non ha fatto quasi nulla con il club e qualcosina con la nazionale insomma solita mafia mafiarealmadrid realladrid,-1
75565, che fosse bravo nessuno lo metteva in dubbio che dovesse giocare da centravanti e non da esterno dove era abbastanza inutile è un dato di fatto tornato nel suo ruolo è un cecchino ,-1
116021, troppo cara per la pochissima versatilità che ha mi costasse fino €12 la comprerei ma oltre €80 per un indumento che per me avrebbe senso indossare solo durante una partita vista o giocata per me è una follia ,-1
98348, che cagata pazzesca l idea sarebbe stata pure carina ma la realizzazione ,-1
55803, se eri nel girone del napoli col cazzo che passavi tu e quei fottuti ladri tutta la jumerdus,-1
34650, caro campione non sentirti offeso per quei buu anzi si orgoglioso perché sono i stessi buu che cantano a noi napoletani hanno riconosciuto che siamo fratelli loro merde,-1
134799, qualcosa in più che restarci di mmmmmerda ma tanto non accadrà è lì sta parlando con non si può tornare indietro oramai ,-1
98334,scusate se è figo all’ennesima potenza alla cena di natale scusate eh,-1
134794, ancora si continua a fomentare quello che il calcio e lo sport non è ,-1
134784, questo si vede ha problemi nello spogliatoio,-1
154145, io continuo a sperare che siano tutte cazzate ma purtroppo le notizie che arrivano dicono che ti stanno cedendo mi dispiace per il modo in cui ti stanno trattando e non voglio pensare al fatto che la prossima stagione potresti vestire un altra maglia ,-1
55939,dopo tante estati di fuffa tornare a emozionarsi per un acquisto degno di questo nome benvenuto ninja amala,-1
153949, me dispiace non t avranno fatto dormi ieri co tutte ste telefonate,-1
115688, il pupazzo era uno e risaliva a quando higuain ha lasciato napoli purtroppo lui non ha figli da insultare come bonucci voi avete fatto lo stesso con i giocatori del napoli recentemente e comunque non è solo stasera il problema non capisci non è questa la cosa più grave ,-1
13393, l’unico commento che mi viene da fare non confondiamo del piero con buffon e é come confondere la seta con la lana o peggio scusate la volgarità la nutella con la cacca ,-1
13447, non prendo maglie con i nomi da 20 anni anche se con skriniar ho vacillato ma magari tra 1 anno va chissà dove e la maglia la butti ,-1
13444, che tweet stupido lui non sarà mai uno scarto indesiderato ma se arriva il numero 1 al mondo qualcuno dovrà pur uscire tweet inutile 1 vs fegato spappolato 1,-1
13429,immagina se fosse un audio fake l ennesima figura di merda di tutti i pseudo giornalisti attendoconansia mica è coglione radja fatti sentire ,-1
75204, mauro io ti voglio bene e son rimasta lì due ore solo per te ma è stato un evento organizzato malissimo troppa gente in un posto che era un buco siete arrivati con un ora di ritardo e non si capiva chi poteva fare la foto e chi no ,-1
56110, “ un problema che dovrebbe vedere tutte le persone perbene dalla stessa parte” ma sempre non solo quando la propria squadra del cuore è coinvolta e ciò mio caro dott varriale non accade mai lei ne è esempio lampante ,-1
34333, mertens che sforna un assist per lukaku ma non gli hanno passato nemmeno una palla a dries quei grandi pezzi di merda,-1
75223, questa squadra farà pure ribrezzo ma che schifo espulsione completamente inventata bah l arbitro non vedeva l ora,-1
153784, non fa ridere e non tifo juve non fa proprio ridere,-1
115728, mi dispiace lei è una persona molto triste piena di pregiudizi non voglio pensare ma dalle sue parole ne dubito che lei provi ammirazione per quei delinquenti che hanno attaccato i tifosi “africani”,-1
34348, perché che voi stiate giustificando i continui insulti dei vostri giocatori con quello che fanno i tifosi nostri con i vostri che fanno anche peggio è veramente stupido o non sapete leggere l’italiano non comprendete la differenza tra giocatori e tifosi ,-1
98644, siete di una pesantezza fuori dal comune quei 4 coglioni hanno sbagliato e dovrebbero vergognarsi ma questo continuo evidenziare ste robe e il vittimismo perenne hanno anche rotto i coglioni ignorateli e forse la smetteranno,-1
34364, torna ma anche no ,-1
153802, e quando vincevo tu senza mazzoleni e quei tifosi di merda,-1
13363, avete annullato la presentazione alla stadium che era l’unica degna presentazione di cr7 davanti i suoi nuovi tifosi occasione persa,-1
13361, la prossima volta chieda a jacobelli che credevo un buon giornalista da quando è direttore di tuttosport è diventato illeggibile una grande delusione,-1
98627, attaccate ar cazzo a casa merde,-1
98693, la verità è che sino a quando lo stato italiano protegge questa gente siamo tutti razzisti è troppo facile dissociarsi dopo per fingere di non esserlo è un ulteriore vigliaccata perché ci rifiutiamo di provare la vergogna ,-1
75180, di grazia perché designazione assurda perché lo ha detto padron adl è colpa di mazzoleni se koulibaly applaude l arbitro se insigne prende a calci keita poi sui bu a koulibaly sono d accordo è uno schifo,-1
153946, sei il calciatore che tutti gli allenatori vorrebbero avere continua nella tua battaglia di civiltà finché le società e i loro presidenti saranno conniventi con la marmaglia di certi personaggi che popolano le curve purtroppo continueremo ad assistere a questo schifo ,-1
13488,argentinacroazia spiace davvero tanto per sampaoli messi maradona e tutti gli altri argentini che sostenevano questo clan di teste di cazzo a casa dovevate portarvi brutti idioti rottinculo ,-1
98740, tanto finché non va via è inutile anche solo pensarci,-1
56172,stavo digitando per cercare cristiano ronaldo alias ma mi è apparso che tristezza mi sono depresso ,-1
153683, vai dove cazzo vuoi ma non andare alla juve è l unico modo per perdere milioni di fan mi raccomando cr non andare in quella cazzo di squadra di merda conosciuta nel mondo solo per i furti che ha commesso e per il sangue sparso durante le sue poche apparizioni internazionali,-1
153686, presidé ma quanto so scemi questi della tutti quei soldi per cr7 e non hanno capito che tanto a te il secondo posto ti sta più che bene che spreco ,-1
34254, rotto non credo ieri ha fatto 25 minuti di partita ,-1
13499, da tifoso romanista sono molto triste per il tuo trasferimento all inter sbaglia la società e sbagli anche tu non ho parole ,-1
153695, questo è il tassello che manca nella squadra e che tu hai voluto disfartene forza ,-1
56154,la psicosi folle viene alimentata così ed è come dire che l alternativa al direttore è o io sono l unico a non sapere niente su ma almeno non prendo per il culo nessuno nella speranza che arrivi ,-1
56135, te ne devi andare a fanculo hai rotto i coglioni nn sei capace a giocare a calcio vai a cagare ,-1
56146, scusa ma cosa e dura da accettare se l ultima partita l avete impostato per il pareggio questo non e stato il napoli che ha giocato le prime partite il mago ancellotti questa la cagata 1 0 fa sembrare una beffa in realta poteva finire anche 5 0,-1
115718, io non capisco come tu possa avere diritto di parola cmq ti serve un po di fica,-1
13471,nessun romperà l amore unilaterale che provo verso cr7,-1
135135,ma quanto è coglione se non fa versi da asilo non è contento ,-1
34280, questi secondo me non li supera nessuno se oggi abbiamo e grazie anche a chi in quel momento è rimasto era molto più semplice fuggire,-1
13466,ho bisogno di notizie io non posso vivere così sono ossessionata poni fine a questa tortura ti prego,-1
13459, detesto il napoli calcio dal 2001 quando retrocedendo fecero di tutto per pareggiare con la roma e non farci vincere lo scudetto con una giornata d’anticipo andando comunque in b ma ieri sera è stata una vergogna rispetto per te ,-1
75267, lei non si smentisce proprio mai non c’entra una mazza più o meno forti e non è questione di aiutini il var va usato sempre e comunque ma lei pur di fare flame s’inventa questo ed altro ed è pure impiegato della tv di stato una vergogna,-1
135043, questi sono i soliti eccessi di noi tifosi nello stesso tempo però io non accetto chi dice che questa cessione ci poteva stare soprattutto in questi termini monchi e la società stanno smarronando di brutto e questo è molto pericoloso ,-1
13343, le brutte le fa lei visto che non sa cogliere nulla ironia e senso di quel che ho scritto ,-1
13249, certo che il mercato delle altre che poi quest’anno è particolarmente sfavillante fa ancor più male vista la nostra situazione ma dobbiamo iniziare a farci i conti purtroppo il milan non esiste più non quello che conoscevamo ,-1
55998, da tifoso milanista un grande abbraccio ai fratelli di tutti i colori siamo molti più della feccia razzista ,-1
13269, sono convintissimo che mi divertiro molto di quanto rimarrete delusi da sto coso,-1
13265, mi auguro di non vederlo mai più con la nostra amata roma coatto volgare è sopravvalutato,-1
153899,stop al razzismo repost with get repost sono deluso da quello che è successo ieri a san siro diciamo basta al razzismo e la discriminazione mi9 i am…,-1
55987, i primi a discriminare sono i napuli col loro presidente ogni volta che parla spara cazzate e istiga odio ,-1
153907, ma levati dai cojoni testa di cazzo,-1
55981, guarda che collega sei veramente ipocrita se anche con cr7 finisce come gli altri anni o ancora peggio con chi te la prendi sturaro poi non c è più sturaro si è sempre comportato bene e se è arrivato alla juve che tifi non è scarso ,-1
98528, blaise sei un signore il messaggio è giustissimo ma quando è capitato a te di essere preso di mira nessuno si è espresso al riguardo e nessuno ha sodalizzato con te w blaise ,-1
34389, io uguale ma avendo giga illimitati ho dormito meno ,-1
34477,are really gonna an unprofessional offer from barça for €45m yerry mina andre gomes paul pogba ,-1
134956, non erano così pochi come dici è triste lo so ma purtroppo non erano pochi sia nei confronti di kk che con il famoso lavali col fuoco mi dispiace e so che milano è il futuro da sempre tranne ieri sera sono tornati indietro anni luce buona serata ,-1
55958, io non lo so se le cose che dici sono per continuare a tenere distratto il tifoso napoletano dalle non vittorie con alibi e stronzatelle o se davvero le pensi ma in entrambi i casi saresti patetico,-1
153933, da intervista di terza generazione mi vergogno dei cori e degli insulti razzisti etoo ronaldo e jair hanno fatto la storia della squadra internazionale per definizione e secondo questi idioti avremmo dovuto insultare anche loro ,-1
134950,delaurentiis mi auguro che non credo promette una grande squadra e poi giocheremo con i soliti magari sicuramente cambiera gioco ma gli ingredienti sono sempre li stessi mi dispiace solo x l unico che non doveva essere venduto invece non lo so ,-1
75390, è una cosa imbarazzante la non difesa dell argentina,-1
153941, che personaggio imbarazzante che sei auriemma,-1
115850,tempi duri per dopo l accusa di stupro ora anche quella di frode calcio,-1
153886, scusali sono invertebrati senza materia grigia fascisti razzisti meno di bestie sono interista e ieri ho gioito per la mia squadra ma con l amaro in bocca perdona li ,-1
153885, ma quanto schifo fai quando ti butti a terra tenendoti la testa come si ti avessero sparato sei un verme ,-1
13290, ma bergomi che dice non ho mai avuto dubbi sul rigore vale i soldi che spendo ogni mese per l abbonamento sky interchannel,-1
75282,nonostante quello che ci abbia fatto non riesco a godere per la frustrazione di l ho amato troppo calcisticamente e mi dispiace che non riesca ad esprimersi al meglio per colpa di gattuso l ottuso ,-1
75284, questa cagata di video con questo drogato pensa se compravano ronaldo andavano sulla luna a farlo ridicole merde,-1
34392, odio la superficialità che te devo di ,-1
115815,peccato che il goal 5000 della juventus in campionato sia stato macchiato da un comportamento che poco si attaglia ad un professionista e campione come torojuve,-1
135030, che poi povere teste di cazzo quando io vado al san paolo o a tornino è tutto un romano bastardo affoga nel tevere questo invece cos è solo perché non sono negro si può dir tutto o quando mi sono beccato in fronte un accendo da un cazzo di napoletano fate cagare,-1
98590, ancora non l’hanno venduto e già state a rompe er cazzo fatevela pija a male quando lo vendono non prima,-1
153848,che delusione suggerisco un nuovo nome joao coniglio ,-1
75301, purtroppo che debba giocare un così unica nota stonata youngboysjuve,-1
13313, crozza chi è crozza meno di 0 quello che non ha digerito e giustamente se l’è segnata al dito è stato il fatto che qualcuno gli abbia dato del marocchino in diretta a crozza gli ha risposto per le dime giusto per farlo sentire un vertebrato ,-1
13310, non si può più guardare sto scempio ogni volta che c è qualcuno subito tutti a leccare in maniera falsa cassano intelligente e con totti coppia più forte c è wanda nara tutti a idolatrare icardi basta con sta schifezza meglio una seduta dal dentista tikifalso,-1
13307, apposto m’hai ammazzato ,-1
98581,mo che ve la menate dalla mattina alla sera con il cr7 che l ha comprato la juve con quei soldi che fca non ha per i suoi dipendenti vi voglio vedere quando arriva con famiglia contro natura al seguito ma lì dovete essere cattivi cattivi però ,-1
34418, caz o non è servito a niente ,-1
56015, sono interista ero allo stadio e mi vergogno per quello che ti è stato fatto scusa se puoi i tifosi interisti non sono tutti come quelli che ti hanno insultato,-1
56011, ti assicuro che non stiamo parlando di un giocatore normale è uno che veramente può decidere le partite è come dire non voglio dybala perchè tanto giochiamo col 4 3 3 e lui non è un ala per me non ha senso questo per darti la mia opinione su ziyech poi magari mi sbaglio eh ,-1
14059, zero parole su insigne vergognoso ,-1
99193, si uno schifo nessuno ne parla ,-1
135586, beh schifo non farebbe,-1
99810,i cori della curva durante internapoli a sono stati imbarazzanti fiero di essere parte di quei tifosi che sostengono questa squadra nel modo più civile ci chiamiamo per un motivo non per caso qualche interista dovrebbe ricordarselo,-1
33115, con un solo assist un deludente sbaglia completamente il suo quarto di finale la colpa è di che tardando l’annuncio gli impedisce di dormire la notte ,-1
57195, la classe non si compra,-1
99823, non mi piace esprimere quel che penso in maniera così approssimativa ma mandar via è una cagata pazzesca una decisione che al di là delle valutazioni tecniche si rivelerà un pesantissimo boomerang su un giocatore così ci si costruiscono le squadre intorno ,-1
114791,e davvero scandaloso che dia 30 milioni l anno a quando ci sono gli operai della che non hanno aumenti da anni e gli altri calciatori di che soffrono la fame prendendo 10 volte meno del portoghese cristianoronaldo cr7juve fiat,-1
33135, porteresti il portafoglio per te conta solo quello vali veramente poco,-1
57186, certo che si può esprimere il proprio dissenso ma non mi pare il caso di dire vaffanculo società di merda quello è insultare senza motivo,-1
14820, ma non potevate fare due comunicati distinti con due presentazioni separate ho capito che il bilancio scricchiola ma risparmiare pure su questo mi pare troppo ,-1
136145, certo che quando ci siamo di mezzo noi vero o falso che sia e secondo me è un fake lo sanno pure i fermenti lattici da altre parti furti stupri evasioni fiscali occultamento di prove riciclaggio e suicidi sono acqua fresca ma un kg di cazzi vostri no ,-1
33111,non ho parole che vergogna mi dispiace tanto per te non sai quanto ,-1
99804, adesso è ufficiale le figure di merda che state collezionando quasi superano le sentenze di condanna a carico di ,-1
73942, ma per questo é pure controproducente parlarne,-1
14800, è mancato in maniera clamorosa ,-1
152519, minacce ma la gente non sta bene secondo me,-1
99788, dijelo a luciano l innamorato perso sta cacca ,-1
33172, l unica vergogna è che il campionato di calcio possa continuare il calcio è una fucina di porcherie diseducativo terreno fertile per malavitosi e violenti salvini è stato criticato per la nutella e nessuno mette la parola fine a uno sport che coltiva e incita alla violenza,-1
136120, hei frocio vedi bene che insigne si stava scopando tua madre mentre facevi le tue belle foto ah già poi vi siete offesi x le sue parole dopo juve napoli eh poverini complimenti intanto se vieni a napoli ti facciamo vedere chi è la merda ,-1
14855,sono idioti hai reagito come un uomo intelligente ,-1
57210, non ci posso pensare anche te come gli altri l ennesima banderuola sempreesoloforzaroma,-1
99885, fino a prova contraria è il vostro presidente che al primo giorno di ritiro ha iniziato a buttare merda con la storia della banda degli onesti e fumo negli occhi ai tifosi con la storia di cr7 poi vi meravigliate se i cretini reagiscono così ,-1
57224, mi aspettavo che rog entrasse in scivolata su qualcuno che delusione ,-1
14902, prima avevo scritto che il tuo pensiero è distorto ho usato un termine sbagliato quello corretto è contorto e tu stai perseverando nel tuo modo di pensare lasciamo perdere ,-1
73852, mannaggia a che non t’ha chiesto consiglio è proprio un cojone a non capì’ che ha fatto ‘na stronzata ,-1
14898, sarebbe avvilente spero riescano a venderlo,-1
33073, x farsi quelle bisogna anche avere le palle e questo ciuccio non le tiene,-1
33075,vedi il video di e piangi fa male malissimo ,-1
73859, daje diego ci mancavi finalmente sei tornato non tornare in argentina gioca ancora per noi ci sei mancato ,-1
33082, non ci puoi trattare cosi dopo aver passato ore ossessive in attesa del tweet di annuncio ora siamo ogni giorno in attesa del tuo tweet che ci fa sbrodolare non e giusto non siamo abituati squaglieremo prima che inizi il campionato ,-1
33100,caro scusa per il caro come uomo sei il nulla ,-1
73894, sono solo dinamiche da stadio non ve lo devo spiegare io poi che da sempre l italia e l europa in generale sia una civiltà razzista non è nulla di nuovo,-1
136185, già e io sono qui a vergognarmi per colpa di quei subumani ieri abbiamo vinto meritatamente una partita splendida quei beceri razzisti e la discussione sul fatto che lo siano o meno è stucchevole il risultato non cambia hanno rovinato tutto scusa davvero ,-1
57216, spero vivamente che non venga ceduto non esiste cifra adeguata e non esiste un rimpiazzo migliore ,-1
33105, in progresso sicuramente manca ancora il guizzo finale non dimentichiamo che dovrebbe essere il rifinitore e perde qualche pallone di troppo in modo distratto a volte nella nostra trequarti e questo non va bene,-1
152458, a napuli non avete i tabelloni e la var ha funzionato molto poco in questi 15 mesi bologna chievo torino sassuolo ecc ecc quindi prima di scrivere cazzate informati che ora hai veramente rotto i coglioni con queste illazioni vergognati,-1
136181, sei un poveraccio dopo il gesto sul portiere mi sei scaduto come il latte patetico,-1
14863, ma xke nn si ammazza lui sto emerito tedta di merda voglio vedere se domani in tv dice qualcosa su questo la juve è davvero una mafia che tt sanno che esiste ma nessuno dice niente e che chieda scusa sto figlio d puttana vergognati merda,-1
33107,non posso dire di non aver mai visto una stronzata come l annullamento della rete di l ho visto succedere con lichsteiner la stessa va bene così massa è un pessimo arbitro ,-1
57154, povero ritardato fatichi con l italiano lascia perdere il piemontese che fai già abbastanza ridere così maiale,-1
73961, l’annuncio fatto dallo speaker era per il solito coro della puzza e dei cani che ha avuto l’effetto di farli ripartire ancora più forti il razzismo per il colore della pelle c’entrava zero,-1
73965, noi napoletani siamo orgogliosi di avere tra di noi un grandissimo giocatore ma soprattutto siamo orgogliosi dell’affetto di un uomo intelligente e dal grande cuore gli imbecilli purtroppo sono ovunque e davanti ad un uomo così danno sfogo all’invidia valgono zero,-1
136022, beh se lo ha utilizzato lo ha usato male perché è così difficile ammetterlo magari la juve avrebbe vinto lo stesso ma negare l evidenza è veramente puerile ,-1
74034, davvero fenomenale era su ogni pallone leggeva sempre in anticipo e in modo perfetto l azione ha pure salvato un gol sulla linea purtroppo ci sono idioti che vanno allo stadio solo per dare sfogo alla propria irrecuperabile stupidità ,-1
136050, dal titolo sembra che odi così tanto sarri da scappare subito al suo arrivo ,-1
114897, oh ne ha vinto un altro quello che fa schifo secondo voi ,-1
14662, ma che cazz ancora a dare retta a varriale siete peggio di lui ,-1
14645,frosinonemilan un silenzio assordante arriva dal nessuna scossa ancora fuori dalla europaleague scesi al sesto posto e che si rivela una “pippa” altro ché il pipita da e maldini manco una parola vergogna gattusoout ,-1
136023,manda a cagare quel portoghese demmerda e torna a casa tua stronzo ,-1
14642, scaldati che entri che delusione the wall ho sperato ti facesse entrare ma niente ,-1
152650,un certo inizia da presto la grancassa ma un dubbio nasce spontaneo da quando è un giocatore della juve come funziona la cosa spendiamo 40 pippi per riscattarlo e poi lo vendiamo ok avere frenesìa della cazzata ma così si rischia la figura di merda ,-1
99774, 2 gli esperti di mercato hanno agganci moooolto vicini alla società sulla pista ronaldo si è lavorato sotto traccia bocche cucite non è una cosa nata ieri ma che va avanti da minimo un mese se ora se ne parla è perchè la società ha deciso di farla trapelare chiudo giù ,-1
33292, hai fatto bene però al posto tuo avrei preso il pallone in mano ed avrei detto a quel pezzo di mazzoleni o fermi la partita oppure non restituisco la palla l italia la le istituzioni fanno schifo non sono uomini sono alla pari dei nazisti e fascisti ed estremisti,-1
33314, no dai cancella questo tweet sei poco credibile ,-1
14608, ditelo che è un piccolo uomo e che non hanno dato un rigore netto al torino vabbè poi non vi danno più i soldini prezzolati,-1
74116, perle ai porci sei tra i 5 centrocampisti più forti al mondo le prime donne come allenatori sono le peggiori ,-1
57011,croatiadenmark vedere con una maglia neroazzurra fa un po schifo ,-1
152696, la vita è fatta di alti e bassi e credo che la delusione dei tifosi napoletani gli pesa molto anche a lui,-1
152697,siamo tutti koulibaly il resto è solo vergogna kk26 ,-1
57106,cmq son felice che il capitano della cairese abbia avuto l onore di giocare vs l evasore fiscale e presunto stupratore che soriano gli abbia messo un bel like sul gol e che parli dei favori alla sempre più chiaro che questo non è il toro,-1
136068, non mollare rimani alla asroma non accettare nessun trasferimento il ninja non si tocca radjanonsitocca posso accettare a malincuore che vendiate alisson ma anche radja non esiste risolvete subito la situazione ,-1
114867, peccato noi culo mai ,-1
33227, dio con il calcio non c’entra un cazzo idiota,-1
73967, vergogna era l unico che giocava e sudava per questa maglia un symbolo che è stato sacrificato da due ciglioni nella vita essere se stessi ti da uno svantaggio ma la gente che ti giudica e peggio di te comme quel coglione di martínez che di calcio non capisce un cazzo ,-1
136115, sarebbe aggressione omofoba poi,-1
73974, ha detto che i tifosi li trascineranno che non lo debbano prendere alla lettera,-1
33192, belle le tue parole mauro ma questo tweet non serviva quello che serviva era tu da capitano dell inter andare dai tuoi tifosi e cercare di fargli smettere la colpa non è tua ma tu potevi calmare gli animi di alcuni idioti e sopratutto evitare quel finale rovente ,-1
14751, mai detto che loro siano intellettualmente onesti per me qualunque tifoso che si spaccia per obiettivo è ridicolo e poco credibile poi capisco che per qualche like in più i varriale o i mauro scrivano cazzate ma non per questo hanno ragione,-1
33195, se ti dico che è triste é perché ne so più di te comunque fa niente credi in quel che vuoi tanto poco importa ,-1
33198, coppa italia 2012 giocatori napoletani con sciarpa juve merda siete davvero messi male,-1
14730,trovo inammissibile che a tikitakarussia l ex arbitro cesari e abbiano paragonato il rigore di a quello negato a nella finale di berlino in una trasmissione come la suddetta l imparzialità dovrebbe regnare sovrana nigeriaargentina,-1
152568, te lo dico da non tifoso di calcio ronaldo non c’entra niente al limite dovresti prendertela con i progettisti fca che di sicuro non prendono 1 200 € mese perché disegnano auto di merda che non vendono ,-1
