,tweet_text,sentiment
152428, peccato vederlo andare via in bocca al lupo per il tuo futuro ,1
76672,la triangolazione perfetta signori e signore edinson cavani maidiremondiali mondialimediaset mondiali2018 uruguayportogallo urupor worldcup,1
127642,benvenuto forzajuve finoallafine finoallafineforzajuventus,1
127641, grazie paola sempre gentilissima io ieri guardando cristiano ronaldo mi sono innamorata di paratici se ci aggiungiamo pure zidane scoppio ,1
152594, la prossima volta al bernabeu con a sinistra e sulla destra e si ri vince facile,1
97117, è il mercato bellezza fare cassa e cambiare giocatori l unico che contava e conta ancora è francesco totti ,1
152774,buongiorno continuo a sognare notti d’amore a luci rosse con è arrivato il momento che questo sogno diventi realtà ,1
97115, qui siamo a livelli mondiali di marketing che video spettacolare welcomeninja ,1
152777, per me non c è nessun problema può capitare la tensione l adrenalina insomma ci sta te continua a segnare fv e forza giovanni ,1
76964, meglio ancora non hanno mercato ma vengono ceduti benissimo come vendere ghiaccio agli eskimesi ,1
152780, riprendiamoci paul mille volte meglio ,1
152782,un popolo intero chiama un uomo l amore è grande nei nostri cuori azzurri ,1
152784, spero che tu possa vincere il mondiale per poi ritornare a casa tua per vincere lo scudetto e champions “edi tuorn sta casa aspetta a te”,1
42865, so nice forza juve,1
97108, grande stile lazio complimenti ,1
127535, è stato uno dei migliori con i suoi spunti veloci ha cambiato e o migliorato la partita lode juve ,1
56297,pipita potrebbe far tornare a brillare la mitica numero 9 ti aspettiamo ,1
152791,ecco perché siete invincibili insieme siete forti come il nokia 33 10 o forse anche più forti di quel telefono joya berna 33fb 10pd spero di incontrarvi presto ,1
127532,make serie a great again benvenuto a turin belleza della serie a,1
14484, dicceli tu i motivi per cui quella telecronaca andasse o meno contestata parliamo di un 3 2 emozionante e decisivo arbitrato benissimo non di un 5 0 a novembre senza alcun significato se non simbolico per chi adora tizio e caio e mal digerisce sempronio differenze,1
152795, rispetto al capolavoro di intendo ,1
152796, ok se non erro l ho letto da qualche parte speriamo bene ,1
127531, comunque ciao ti amo tu come stai io bene dai,1
127530, buona serata ,1
152800, grande giocatore e grande uomo sono interista da quando ero bambino ma ieri sera mi sono vergognato,1
152801, grande cirù ,1
56295, stupendo il gol che è valso il terzo scudetto ,1
152805, complimenti campione fai bene ad esserne orgoglioso sono dalla tua parte forza,1
152806,con la che acquista benvenuto in italia credo che dovremmo ringraziare la situazione societaria dell per quest anno bene non avere buttato soldi i prossimi 3 campionati sono decisi spendere su stadio strutture settore giovanile e marketing ,1
76960,qua si innamorò dello juventus stadium inizia tutto da qui ci vediamo a caselle ,1
152768, i romanisti 2 0 quelli che avrebbero smesso di tifare se avessero venduto totti bravo cla te sei fatto inquadrà bene pensa io sarei rimasto della roma sarei rimasto innamorato della roma tu forse saresti diventato del milan romanista 2 0,1
127569,bello che comunque vada a finire un giocatore della juve sarà campione del mondo per non dimenticarsi dell affetto nei confronti di deschamps fra cro worldcup fifa mondiali russia2018,1
152765,calcisticamente parlando la cosa che mi ha reso più felice nel 2018 è l’acquisto di mentre quella che mi ha reso più trieste è la morte di da13 per quanto riguarda la vita privata oggi ho risparmiato 20 mila euro dal progetto della mia nuova casa ,1
56321, si è decisivo nei momenti importanti ,1
14540,pensa ancora a noi facciamolo contento e riportiamolo a casa s siro ti aspetta 8 todosjuntos amala,1
152740, un attaccante non dovrebbe sbagliare quei gol ,1
14538, rituittami anche sta minchia ahahahhaha,1
152742, grazie a te yuto é ti auguro ancora tanti successi,1
152743, non piango accetto sportivamente la superiorità per il momento poi il mio avatar parla chiaro io tifo milan sempre ,1
56319, benvenuto a roma daje flaco daje spacca tutto ,1
14534, grandissimo marione grinta e cuore ,1
127561, è un grandissimo uomo una persona fantastica un ragazzo eccezionale e nn aveva commesso nessun fallo su pollicino politano tu mazzoleni sarà un caso ma spesso cn te finiamo in 9 10 le gare sei un uomo assai piccolo ,1
42845, lollo era più facile segnare che sbagliare,1
56315, daje radja li leccaculi è pieno dappertutto passeje sopre nel senso di pistarli,1
56314, buon natale a te auguri ,1
127554,complimenti hai giocato 3 partite in croce e ti permetti di arrivare in ritardo coi soldi che ti danno nn sei più a roma,1
56312,grazie ,1
127551, bravo miralem fossero tutti intelligenti e corretti come te i calciatori specialmente quelli delle altre squadre sei un esempio mire oltre che un fuoriclasse forza juve,1
115570, hai dato tutto per la roma rimarrai nei nostri cuori per sempre spero che mettendoti la maglia dell inter la tua pelle sotto rimarrà comunque giallorossa ricordati quello siamo stati insieme ricordati l amore dei tifosi giallorossi ,1
14519, più che altro se fosse davvero vero vorrei vedere te e altri rosiconi se continuate a ridere ancora keep calm rosica meno ,1
97126, grazie,1
14517, ha perso la dignità gli danno chiaramente fastidio certi complimenti al napoli squadra che ha paragonato ad un circo per tutto il campionato e ora chiede rispetto la stessa coerenza di chiellini insomma ,1
152761, sei un grande professionista nonché una brava persona in bocca al lupo per la tua nuova avventura rimarrai sempre nel cuore di tutti noi napoletani forzanapolisempre,1
97125, caro ti prego non te ne andare tu 6 incedibile nessuno può prendere il tuo posto tu sei uno che ama la roma 6 insostituibile ti prego fai un’intervista perché sappiamo non vuoi essere venduto così loro non ti cedono ,1
56308, sempre il numero uno su mercato juve complimenti,1
97123, perfetto ,1
14473,grande partita dell’ e che giocatore ,1
42878, congratulazioni e felice anno nuovo,1
115589, senza dubbio così rimarrete voi juventini a cantarvela e suonare tanto siete i più forti più forti pure delle regole del calcio complimenti a coloro i quali ancora credono nei valori del calcio jung boys juve con un arbitro che neanche so come si chiama 1 2 epp erano operai,1
14467, per me l anno prossimo può andare persino alla juve e non gliene farei una colpa grazie ,1
56278,sono d accordo con deve tornare alla ,1
14431, grazie buon anno a te ,1
127505,uno delle rimonte più spettacolari ed emozionanti del calcio europeo e della competizione più bella del mondo la vs e il gol che ha fatto piangere di felicità tutto il popolo entra ufficialmente nella storia ,1
56277, ero un tuo grandissimo fan ma quella ginocchiata da infame bastardo che hai tirato a lucas non me la sarei mai aspettata da te vai a fare in culo ,1
42904, grande daniele come sempre prestazione al top se solo allegri lo capirà diverrai titolare e lo rimarrai per i prossimi 10anni ,1
97064, ma che mi frega di ronaldo te resto nel ,1
77016, da interista ti ammiro e stimo e condanno qualunque comportamento razzista ,1
97063, lo giuro ho riso pensando fosse il fake non può essere vero dai ,1
127500, mi rubio bello ,1
127498, kalidou nun t piglià collera il mondo è pieno di imbecilli lo stadio non fa eccezione leggi quanti bei messaggi di interisti ed anche tifosi di altre squadre questo ti deve dare la forza di ignorarli noi naturalmente siamo fieri di te del tuo essere omm viva viva senegal ,1
97055, ma veramente cuadrado lo ha nominato lei fa quasi tenerezza ,1
152861, matador se torni a napoli alla juve pò venì pur a maronn assunt e siamo contenti uguale tornaacasamatador cavani forzanapolisempre sscnapoli,1
127494, bravo ma non farti prendere perché noi ti aspettiamo a torino comunque se hai bisogno di buona spalla vengo io ,1
56269, che spettacolo meraviglioso ,1
97047, auguri pipa buon compleanno campione ,1
152868, ahaha bravi forza croazia ,1
152869, abbiamo vissuto un anno bellissimo indimenticabile hai dimostrato grande attaccamento alla maglia spero resterai a lungo con noi per celebrare altre vittorie insieme grazie medhi,1
42917, se vera l’offerta per 55mil quest’ultimo potrebbe essere girato al per più conguaglio tutti felici e plusvalenze grazie juventus finoallafine ,1
14403, carissimo ma dove sei andato a finire un campione assoluto che doveva essere accolto solo con inni di gioia e sti imbecilli che invocano l eruzione del vesuvio certo prima di andare in pensione potevi scegliere posto migliore ,1
56265, ti voglio bene e te ne vorrò sempre forzanapolisempre,1
14401, bellissimi ,1
14400, sei un grande sono felice per la vittoria in campo che con te non sarebbe probabilmente arrivata triste e deluso per la sconfitta fuori che uno stadio pieno anche di gente x bene non meritava per colpa di alcuni forse tanti coglioni le tue parole sono un insegnamento ,1
97043, quando finirai di giocare questo sport sarà sicuramente più pulito e con più valori non sei un esempio sei l’antisportività fatta persona ,1
115598, per me vale per tutti ironia battute ma offese mai finché vestono la maglia sostegno e rispetto daje,1
97072, c’è da dire che il nostro marione nn fa mai gol pesanti no no clonatelo ,1
127509, ci doveva essere prima o poi in famiglia un nome semplice da scrivere ,1
76994,e comunque sei il mio orgoglio un vero campione ci crede fino alla fine come hai fatto tu sempre a testa altissima worldcupfinal,1
56287, lo adoro e quando sento cori razzisti verso lui divento una bestia,1
97090,caro non è che vuoi a e così fate una fantastica reunion con ve li portiamo a domicilio ,1
152818,mi fa piacere per pogba ma non è ancora finita dai ce la potete ancora fare frakro franciacroazia,1
14461, mister mi raccomando continuate il squillò luck con prima anche della finale portafortuna juveworldcup,1
152820,la storia di somiglia a quei film in cui i due protagonisti si amano ma sanno perfettamente che non possono stare assieme anche questo è “romanismo” ,1
14458,complimenti al mio grande capitano e a milan skriniar fossero tutti come loro,1
97087, daje tutta spacca sabato ,1
127516, grande grandissimo,1
42887, sei qualcosa di immenso grazie di giocare nella mia squadra a prescindere da come andrà ho sempre detto che dopo del piero per il momento voglio una sola maglia la tua simbolo di uno spirito di sacrificio indescrivibile una calciatore immenso mandzukic,1
152826, grandissimo e in continuo miglioramento avanti così ,1
56284, grande uomo panita solo amore per te grazie ,1
42896, sei un grande ,1
127513, tutti con te ,1
14448, i tifosi fanno in fretta a dimenticare soprattutto quelli viziati che aspettano sempre che la società gli compri sempre il più forte di tutti per loro non conta giocare bene ed avere dei campioni sia in campo che fuori ma solo dei mercenari come del resto è il loro tifo ,1
127511, per me sei forte spero di rivederti nella lazio buonafortuna,1
97079, bravo cocco ,1
97078,tantissimi auguri a e grazie ancora per questo higuain,1
152836, e stato un onore anche per noi tifosi juventini aver potuto ammirare con la maglia della nostra squadra le prestazioni di un professionista serio leale un campione esempalre a cui tutti noi resteremo per sempre legati indissolubilmente finoallafine forzajuve,1
42894,buongiorno il sogno continua cro mandzukic nogood ,1
42895, grande markolino fai vedere quanto vali e poi torna da noi ti aspettiamo vogliamo che resti con noi ,1
152839, grande campione capitan chiellini bravi tutti giocano in 11 ,1
14438, siamo tutti koulibaly grazie di essere anche napoletano per noi è un onore averti nella nostra città,1
56324, bello,1
42833, per favore abbi una vita meravigliosa anche a galatasaray ,1
76815, in campo sarete 11 contro 11 giocate con la voglia di vincere e senza timore reverenziale la storia della maglia che portate racconta di grandi imprese compiute da uomini come voi può essere vittoria o sconfitta ma onorate la maglia e noi vi applaudiremo siamo sempre con voi,1
56380, si certo cammino ma sforzi alla caviglia no diciamo che non faccio capriole ,1
42762, bravo gianfranco le opere del tuo ingegno sono ovunque apprezzate perché fatte con il cuore e la passione che abbraccia tutto il social bianconero grazie grazie grazie ,1
127628, torna a napoli matador ti aspettiamo ,1
76837, perso ma che belli insieme,1
42764, lasciamo perdere che è meglio se avessi scommesso avrei vinto,1
152626, buon compleanno pipa ,1
14663, non dimenticherò mai quella volta in cui pepe mise un cuore ad un mio twitt un emozione grandissima ma di più non lo dimenticherò per essere stato un trascinatore e nostro punto di riferimento ci mancherai quanto noi a te ritorna sempre qui troverai il nostro ,1
97231, capitano ti adoro sempre il migliore in campo ,1
97230,benvenuto la juventus è ora ufficialmente imbattibile ,1
76842,un sogno un sogno benvenuto fenomeno cr7,1
127625, un grande campione un grande uomo un grande napoletano grazie di cuore forzanapolisempre,1
14656, grazie di tutto juan e adesso ti auguro un grande mondiale con la colombia tiferò per te ,1
152633, resti al girona o vieni a giocare in italia complimenti x la liga ,1
76845,ciao prendi pavon e e nessuno si farà male buon anno,1
76846, tanti auguri campione sempre nel mio ,1
14651, grande daniele non mollare in juve avrai una grande carriera ,1
14650, per me prende altro a centrocampo tra stanno messi bene serve un sostituto di che andra allo united,1
56375, sei un grande uomo kalidou koulibaly hai un grande cuore abbasso il razzismo e i razzisti,1
76852,commuoversi per la splendida croazia e per il mio mai senza di te ,1
152644, complimenti ai diavoli rossi mi auguro di vedere in campo dries con la francia,1
14641,buon compleanno ci hai fatto stragodere ,1
56369, l opera più bella del louvre e lo riconoscete anche voi se pubblicate la gioconda è italiana non è un caso ,1
152647,solo una parola bravo bravissimo sono fiera di te stai dimostrando chi sei e quanto vali ogni partita di più ,1
14634, ti meriti tutto questo affetto sei una persona speciale ,1
42761,rsimondiali mitico xherdan la prova vivente che a essere bassi si arriva dappertutto e prima di tutti ,1
152618, buon anno ,1
76926, grazie a te stephan per averci onorato indossando con il massimo impegno la nostra maglia in questi sette anni pieni di vittorie per sempre finoallafine,1
127631, grande bataglia,1
14699,belli loro sms ,1
14698,per me miglior acquisto dell inter dai tempi di ,1
97254, che bella cosa auguri ,1
42747, grazie di tutto stephan sarai sempre bianconero grazie x tutto ciò che hai dato a questi colori in 7 anni non ti dimenticheremo mai ,1
127639, bravo grand equip bravo dima maghreb,1
152600, l offerta al l l ha fatta ora tocca solo a te ,1
115504, bella vittoria ragazzi che mostro sei ,1
42751, un buon giocatore nulla più,1
14690,incredibile far giocare al posto di centrocampo di burro belgium redevils bel tun beltun,1
76822, mannaggia alla pupazza che paura stasera la prossima volta andate con l armatura finoallafineforzajuventus ti voglio bene paulo ,1
152605, segnaleremo a chi di dovere grazie ,1
14686, grazie di essere qui di averci scelto ,1
56383, shocking sono tentato dall offerta della juventus poter tentare di perdere una finale di champions potrebbe essere un esperienza di vita preziosa per me torino la piazza ideale per poterci provare dopo averne vinte 5 su 5 ,1
97244,e andiamo rakitic mai avrei pensato di tifare per te ma stasera va bene così solo per ,1
56382,mi piace ricordarti così sorridente e pieno di pollo fritto meglioungiornodabaccachecentodakalinic bacca worldcup col,1
152610, quando tifosi come te riusciranno a non rompere il cazzo ad un professionista senza esaltare un alcolizzato metti icardi in quella squadra e metti adriano in questa il risultato sarà ancora migliore ,1
97242, una delle più belle foto che si possa vedere ,1
152612, speriamo ale speriamo grandissimo acquisto nel caso quel che ci serve forza ,1
152613, beh sarebbe goduria reale ciò che spero un parterre di centrocampisti da boom ,1
97241, avete infangato l ultimo giocatore attaccato alla maglia sempre presente mai tirato indietro la gamba e mo je date er bacio de giuda onore a ,1
14676, è il potere del venditore se rifiuti 70 milioni per allison puoi offrirgli uno stipendio di pari valore ecco perchè la roma chi vale dai 40 in su li vende,1
14675, siete fantastici vedervi così affiatati è una gioia per noi sft,1
42756,grandissima croazia cro e tutti gli altri siete fortissimi grazie per le uniche emozioni calcistiche di questo mondiale worldcup,1
97213,da tifoso viola spero vivamente che veda questo video e trovi il modo di incontrare questo giovane tifoso in bocca al lupo luca ,1
152653, ciao radja in bocca al lupo non sai quanto mi rode ti voglio bene,1
42781,k2 sei un grande sii sempre fiero di te forzanapolisempre ,1
14630, auguri gonzalo splendida notizia ,1
14590, peccato per il pagliaccio che chi lo critica a calcio ci ha giocato e ha anche vinto molto più di lui,1
115540, sei un grande campione e un grande uomo quello che scrivi ti fa onore,1
76894, ciao pepe voglio ringraziarti per aver indossato la nost maglia hai dimostrato attaccamento ed amore per questi colori mancherai tanto a questa piazza gente come te in questo calcio né rimasta davvero poca resterai sempre nei nostri cuori non dimenticarci ,1
97178,quando tuo figlio si sveglia e dice papà la giornata prende tutta un altra piega mi sento fortunato sono napoletano koulibaly forzanapolisempre,1
76898, nessuno allison oppure via per 100 milioni ,1
76899, è bellissimo complimenti ,1
115546, sei un grande uomo juan ora ti stimo ancora di più questa è vera classe applausi ,1
97175, auguri kalidou ti vogliamo un bene da matti ,1
76902, ho apprezzato sportitaliamercato rivalutato tantissimo quest anno hanno accusato ma subito dopo hanno fatto il possibile quantomeno per raccontare la notizia sono stati gli occhi di milioni di tifosi uno di noi ,1
97174, auguri per la cucina povero tuo marito ,1
14573, e noi siamo orgogliosi di te non mollare e vai avanti forzanapolisempre,1
42815, sei bellissimo amore,1
97170, magari con una bella dybalamask ,1
42817,c è da dire che è innamoratissimo di interfamily,1
42818, tanti auguri pipita ,1
115552, mi sembrate quei bambini che si divertono a fare specchio riflesso e per cui i grandi lì lasciano vincer perché sennò piangono meravigliosi che siete ,1
42823, ci vedevo bene più stecco più lecco grazie presidente,1
42829, mai il mitico zuzu fu più profetico ottima scelta concordo in pieno auguri a modric ,1
152724,da tifoso del milan e appassionato di calcio mi congratulo con la per aver concluso l’affare cr7 un salto di qualità per la congratulazioni cr7allajuve seriea ,1
152726, grande batte 0a1 il con una magistrale punizione di e mantiene il fiato sul collo della ragazzi di più forti degli episodi e delle discutibili decisioni arbitrali di doveri che in più occasioni non fischia rigore ,1
97153, incredibile non ci sono parole esclusione ingiusta non serve dire altro anche perché potrebbero bannarmi,1
56326,potresti eccitarti di meno e non usare iperbole ogni volta che la palla la tocca lo fai sembrare un extraterrestre si vede che tifi per la francia è solo un giocatore forte e basta stai un pò calmo ,1
76925, benvenuto lautaro martinez ti auguro il meglio in questa nuova tappa con questi magnifici colori mauro icardi su instagram da il benvenuto a capitano forzainter amala inter fcinternazionale intermilan solointer…,1
14592, lo aspettiamo volentieri,1
97186, fiero di un leone immenso come te onore a te e a tutta la croazia grande campione mandzukic,1
127596, grande stephan speriamo che un po’ della tua grinta sia rimasta nello spogliatoio e qualcuno dei tanti giovani bianconeri la sappia trovare e mettere in campo good luck ,1
152667, in bocca al lupo dries napoli è tutta con te ,1
56364, siamo tutti con te campione ,1
76863, bellissimo ,1
76865, auguri a quest anno che ha avuto alti e bassi un bidone al posto del cuore direi ,1
152659, varane ha vinto di più incredibile ma vero cosa ne pensi modric è forte non lo si può negare ma senza il fuoriclasse la squadra ha perso parecchio e poi la croazia ha perso in finale di solito vengono premiati i vincitori e ripeto ha vinto di più ,1
152660, alla è un colpo eccezionale soprattutto a livello mediatico adesso la società e la città di torino sono al centro del mondo cristiano juventus welcome,1
97209, da tifoso del napoli mi complimento per la tua prestazione ieri di sicuro la nazionale ha trovato un bel giocatore per il suo futuro ,1
152662, zitto zitto stai diventando il perno di questa squadra grande campione grande uomo nei cuori bianconeri per sempre ,1
152663,nonostante tutto resti un grande franciacroazia worldcupfinal,1
42784, ha fatto un ottimo girone sbagliando solo la prima gara oggi era proibitiva ,1
14617,certi amori non finiscono fanno dei giri immensi e poi ritornano amori indivisibili indissolubili inseparabili editorna ,1
42787, condivido lo stesso pensiero è il modulo che interpretiamo meglio e resto convinto che con una mezzala sinistra ed un esterno sinistro veloce che punta potremmo crescere,1
56351, grande marione ora portala a casa tutto io popolo bianconero è con te ,1
56360, grazie pratice eternamente grato per il giocatore e l’uomo che sei,1
56359, ahaha brilliant mate,1
115529, sei sopra ogni cosa ragionevolmente parlando e riguardante il calcio mio figlio gioele confida in te forza cristiano ,1
42793,“lautaro ci sta facendo vedere di essere un calciatore forte già pronto facile descriverlo lo avete visto in conferenza è trasparentissimo non ti inganna a qualcuno questo non piace a noi si” luciano spalletti ,1
127603, alessandro que belle parole hai detto da luka anche tu sei e sarai siempre un crack da la juve tanti auguri e buon natale,1
14605, cara annarella in ogni tifoseria ci sono le mele marce ma fare di tutta l’erba un fascio non ti rende certo diversa da loro detto ciò io avrei i miei dubbi su chi ha un ossessione per chi visto che il tuo presidente e il tuo attaccante parlano solo di juve,1
14604,grande partita di juvesamp,1
152678,mi fai godere ,1
152679, grande kalidou siamo tutti uniti con te ,1
127598, wow questo si che è bel calcio ,1
98200, grande kk napoli sarà sempre la tua casa,1
41985, congratulazioni e figli maschi ma ronaldo ,1
129463, siete bellissimi insieme ,1
74544, buon anno anche a te e forza viola davide è sempre con noi,1
149829, bravo bravo bravo you are fantastic ,1
41112, sei stato un fantastico n 7 ma è tempo di lasciare quella maglia prenderne un’altra e andare a prendere quella maledetta coppa forza panita forzajuve finoallafine,1
99270,grazie vecchio cuore bianconero ,1
129098,ciao congratulazioni per il tuo meritato ballon d’or adesso l’unica cosa che ti manca è vestire la maglia più gloriosa quella del tuo cuore ,1
57583, sono contento di sentirti credevo fosse successo qualcosa,1
99266,siiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii siamo in finale grazie croaziainghilterra croeng,1
17800, che varriale si comporti da tifoso da bar e non da professionista è una cosa acclarata ma che lei con un commento del genere si consacra come un imbecille lo apprendo ora ,1
17798, noi siamo sempre con te sempre al tuo fianco ti vogliamo bene kalidou ,1
149839, congratulazioni ti stimo come uomo e come sportivo ,1
17795, sei uno di noi devi rimanere ti prego rimani a roma i u,1
17792, io sono milanista pero dai cosa vai a fare a torino hai sofferto anni e adesso che sembra girare bene champion e buoni acquisti vuoi andare bel posto peggiore per un tifoso delle milanesi dai fai il bravo,1
149843, ciao yuto e grazie di tutto buona fortuna,1
149844, un grande difensore che per vincere provoca infortuni ed espulsioni solo così sempre così simbolo di antisportività norespect ucl,1
17789, auguri castorino ,1
17786, amore mio ,1
17785, bravi ragazzi siete il top ,1
17784, complimenti medhi avreste meritato di vincere ,1
74562,in bocca al lupo al teambrazil e a per una pronta guarigione juveworldcup forzajuve worldcup ju,1
149848, bravo ben bravo allez l om ,1
17781, cuore d oro sei una benedizione per noi grandissimo juan ,1
149849, complimenti una squadra di campioni in campo e nella vita ,1
17776, ho appena letto che il real ha offerto la stessa nostra cifra annuale al giocatore game over,1
129086, grazie per il sogno che se tramutato in suggestione ed a sua volta in realtà cr7allajuve finoallafine forzajuve,1
41108, non ancora però aspetta che rifletta e ti raggiungo in italia con uno patinato qui in due minuti te lo concedono ,1
129103, ha fatto benissimo quando è stato costretto a giocare al fianco di brozovic a parer mio davanti troppo molle e poco incisivo quando arriva al limite dell area,1
74568,ti amo ,1
129104, oddio bello di mattina appena alzati ,1
74513, sei stato innamorato della nostra squadra e noi ci si è innamorati di te torna e porta riportaterafinha,1
149790, certo che gli attaccanti lo adorano tutti vorrebbero giocare con uno che ti fa segnare gol a raffica ,1
17848, bello ,1
149792, di niente grazie per avéré scelto l italia benvenuti,1
74517, siamo tutti kalidou ,1
129115,buongiorno siamo quasi a fine anno volevo solo ricordare agli esperti che in estate la juve prendeva il pensionato cr7 veniva inculata dal milan riprendendo e perdendo caldara e higuain e veniva beffata sull acquisto di golovin buone feste finoallafine,1
41089, ahahah anche il grandissimo juventino vero ,1
99296, che furbi ha anticipato l arrivò così avete fregato i giornalai stupendi in tutto,1
74523,contentissimo per dominatore assoluto a centrocampo però lacrimuccia per zaniolo inter calciomercato nainggolan,1
41091, grande rafa resta a milano ci divertiremo ,1
114429, buon natale a voi ,1
41095, forza ronaldo il miglore del mundo cristiano,1
99289, è uno dei pochi parolo compreso che quando deve dire qualcosa lo dice a 360° senza nascondere chissà cosa dovrebbero prendere esempio da lui tutti che la lazio giochi senza senza e senza sms ancora fuori dal campo non è una scusa,1
99288, e fantastico averti con noi forzajuve finoallafine,1
74532, direi che se lo è meritato giusta mossa per dargli solidità ora sotto con ,1
74533, grazie bro ,1
41097, matador sei un giocatore immenso forzanapolisempre,1
149813, amo infinitamente questa foto ,1
41099, buon anno leo ,1
17823,e così passammo da quella sega portoghese di alla bestia ben fatto,1
41100, forza ragazzi siamo con voi bravi lo stesso,1
17819, pura magia beinelclub,1
149819, concordo ancora una volta si è preferito in estire sui rinnovi vedi zielinski koulibaly e per me arriveranno quelli di milik e insigne,1
57573, non vi fissate sul terzino a spalletti va benissimo d ambrosio e per me è fattibilissima spenderesti meno dello scorso anno se poi cedi quella merda di joaomario entrano anche tutti in lista champions e mantieni bassi gli ammortamenti spiace per ,1
41127, un sogno che spero sempre diventi realtà,1
17700, grande il pipita un vero leader capace di vincere sempre ovunque ,1
74599, bravo ti meriti una carriera fantastica perché hai resistito e dimostrato il tuo valore a roma piazza difficile per i portieri good luck and see you soon ,1
41148, veramente bisognerebbe pedalare di più e giocare anziché sparare frase ad effetto ,1
41149, forza fratellone che glie ne fai due ,1
17724, ci avevo creduto all inizio e ho pensato ma che stronzo hahahaha grandissimo,1
57553, ciro sei grande complimenti goal fantastico in bocca al lupo guaglio’ ,1
99224, callejon manica lunga sempre bravo guagliò ,1
41153, siamo riusciti a far diventare scarso uno dei migliori centravanti d’europa incredibile,1
129063, assist perfetto meraviglioso,1
114471,quanto ti amo ,1
17718, sei un grande uomo e un calciatore fortissimo ,1
17717, buon anno,1
99220, voglio una tifoseria all’altezza di questa società che ci sta regalando tantissime gioie non voglio che si incita morte e violenza non voglio che se c’è un campione più forte del mondo si pensi a bonucci aggiustiamo sta tifoseria con cori dedicati solo ai nostri guerrieri ,1
57551,assist di e gol di squadra meravigliosa anche senza scudetto napolicrotone forzanapolisempre,1
17714, hai ragione avrà un anno per dimostrare il perdente che è p s sono tifoso dei blues da oltre 40 anni ,1
17713, bravo paulo hai giocato un ottima partita finoallafine,1
17712, un messaggio positivo da un ragazzo con la testa nonostante la giovane età complimenti ,1
129060, ciao ste nei nostri cuori sempre,1
41158, è arrivato zaniolo al suo posto sicuramente un gran guadagno presente e futuro rifarei lo scambio 1000 volte ,1
41159,complimenti a super mario l ariete mandzukic che insieme a perisic portano la croazia in finale mondiale forza super marione noi juventini siamo tutti con te sei troppo immenso unico nel tuo genere indistruttibile ,1
114473, ti voglio tantissimo bene non mi fare del male ti prego,1
17706, mi dispiace per l autorete ma fiero di te grazie campione di giocare nella ,1
99213, ciao radja ti voglio bene ogni partita da te giocata e come se la avessi giocata io come tifoso avro sempre la tua maglia e il poster in camera vederti con un altra maglia e un incubo ti auguro il meglio e di vincere e la sera divertiti anche per me che non posso ,1
129056, ahahahhahahah ah adesso siete la casa di modric ahhaah fate ridere come aubameyang cresciuto nel milan,1
129055, rafinha è un magnifico ibrido all’inter giocava da trequartista perché il ruolo era scoperto e lì la squadra beneficiava della sua tecnica superiore ma gli mancano alcune caratteristiche del ruolo lui può stare nei due magari non sempre nei 3 e su esterno sarebbe un jolly ,1
114468, mi piace lo stile napoli di puntare sui ragazzi giovani e mi permetto di consigliare questo che sembra un giovane promettente io due euro sopra ce li investirei magari lo scambiamo con younes forza ,1
129068, grazie di tutto sei sempre stato esemplare ,1
99252,torojuve abbiamo vinto il derby con prestazione molto al di sotto dei normali standard sempre super così come super quel che conta è vincere e vincere il derbydellamole è sempre bello,1
99232, buon giorno carissima stefania steffys pronta x stasera x la juventus non vedo l ora un forte in bocca al lupo grinta attenzione non importa chi segna l unica cosa che conta è solo vincere ,1
74572, ciro vinci il mondiale metticela tutta tu e la tua squadra ti aspettiamo a napoli da re del mondo ,1
149863, grandissimo mario ed ora vincete lo meritate e poi riposa e preparati x un grande campionato e champion con la juve da favola great ,1
149865, ciao leonardo io il natale già lo sto festeggiando da un mese pensando alla mia juve ti amo juve da stamattina sto già al settimo bottiglione di vino rosso ghiacciato ed ho fatto il voto che se vinceremo un altro scudetto non farò più scorregge per tutta l estate ti amo juve,1
74576, c’è anche astori in questo video ,1
74578, unicoooo ora ti vedo felice ben tornato nel ns mondo bianconero,1
149869,complimenti alla francia campione del mondo onore anche agli sconfitti e bravo anche il capocannoniere ,1
99246, grandeeeeeee paul congratulazioni ,1
17757, ammazza che mentalità vincente che c avete beato te ,1
149873, dai cazzo c è l hanno sempre loro dobbiamo segnare ,1
41136, bravo i nostri colori quelli che qualcuno che gioca ora nella roma non ama ,1
149876, io sinceramente sono tifoso della roma proprio per questo motivo io godo a vedere queste cose e mi sono innamorato della roma per via di totti che non faceva giochetti ma passaggi magici altra cosa che amo non mi vergogno a dirlo ,1
17751, ti adoro,1
149878, saúl è un guerriero con le palle io penso koke non serve a roma thomas è buono ,1
99240, così almeno so tutti felici e contenti ,1
17746, ti amo mario chiedimi quello che vuoi ,1
41140, mario sei un grandissimo un guerriero senza se e senza ma congratulazioni spero di vederti alzare quella coppa ve lo meritate forza croazia ,1
57558, ciao grandissimo steph nel calcio odierno giocatori professionali come te non esistono hai subito esclusioni da lista champions e critiche ma da grande uomo quale sei hai lavorato in silenzio portando sul campo tutta la tua forza grazie immenso licht finoallafine ,1
17739, complimenti per le sue parole bravo ,1
